sentences,sentenceIndex,paragraphIndex,section,wikiId
"Riker Anthony Lynch (born November 8, 1991) is an American singer and actor.",0,0,N/A,31383036
"He was previously cast as Jeff, one of the members of the Dalton Academy Warblers singing group, on Fox's television series Glee.",1,0,N/A,31383036
He finished in second place on season 20 of Dancing with the Stars with Allison Holker as his dance partner.,2,0,N/A,31383036
"He was one of the lead singers and the bassist in R5 with his brothers Ross and Rocky, sister Rydel, and family friend Ellington Ratliff.",0,1,N/A,31383036
He now has a band of his own called Riker and The Beachcombers.,1,1,N/A,31383036
"Riker married Savannah Latimer on September 20, 2019.",2,1,N/A,31383036
==,0,2,== Early life ==,31383036
Early life ==,1,2,== Early life ==,31383036
"Riker was born in Littleton, Colorado.",0,3,== Early life ==,31383036
"He is the eldest of five children, one sister, Rydel, and three brothers, Rocky, Ross, and Ryland, born to Mark and Stormie Lynch.",1,3,== Early life ==,31383036
"In the summer he would act in children's versions of plays such as Peter Pan, Aladdin, Annie Get Your Gun, A Chorus Line, and Grease.",2,3,== Early life ==,31383036
Riker and his sister Rydel took piano lessons and competed as partners in dance competitions.,3,3,== Early life ==,31383036
"While living in Colorado, the Lynch siblings made up and put on shows for their family when some of them were as young as four or five.",0,4,== Early life ==,31383036
"They formed their own family band, R5.",1,4,== Early life ==,31383036
"[2] In 2008, Riker, at 16, decided that he wanted to move to Los Angeles to pursue an acting career.",2,4,== Early life ==,31383036
"So their parents, Stormie and Mark Lynch, moved the whole family to Los Angeles, California, so that they could stay together.",3,4,== Early life ==,31383036
"In October 2009, the family met Ellington Ratliff at a dance studio in California called 'The Rage', where he lived.",4,4,== Early life ==,31383036
"Learning that Ellington could play drums, they added the final member, and formed the current R5.",5,4,== Early life ==,31383036
Riker is also the second cousin of Derek Hough and Julianne Hough and his brother Ross Lynch starred in the Disney Channel television series Austin & Ally.,6,4,== Early life ==,31383036
==,0,5,== Career ==,31383036
Career ==,1,5,== Career ==,31383036
===,0,6,== Career == | === Acting ===,31383036
Acting =,1,6,== Career == | === Acting ===,31383036
==,2,6,== Career == | === Acting ===,31383036
Riker was one of the Dalton Academy Warblers on Fox's hit show Glee.,0,7,== Career == | === Acting ===,31383036
"He was introduced as Jeff in the season 2 episode ""Special Education"", appearing thereafter as one of the Warbler singers in eleven more episodes through seasons 2, 3 and 4.",1,7,== Career == | === Acting ===,31383036
He also appeared as a Warbler in the 2011 edition of the Glee Live!,2,7,== Career == | === Acting ===,31383036
"In Concert! tour, which performed from May through July 3, 2011 in the U.S., Canada, England and Ireland.",3,7,== Career == | === Acting ===,31383036
"A movie was filmed of the tour concert, which includes scenes with Riker performing as Jeff: Glee: The 3D Concert Movie was released on August 12, 2011.",4,7,== Career == | === Acting ===,31383036
"The film was released on DVD and Blu-ray on December 20, 2011 under the title Glee: The Concert Movie.",5,7,== Career == | === Acting ===,31383036
===,0,8,== Career == | === Music ===,31383036
Music =,1,8,== Career == | === Music ===,31383036
==,2,8,== Career == | === Music ===,31383036
"Riker is the bassist and one of the lead vocalists in the band R5 with his family members Rocky, Rydel, and Ross also their best friend Ratliff.",0,9,== Career == | === Music ===,31383036
"In April 2012, R5 announced via the band's website that they had signed a record deal with Hollywood Records and that they are planning for their first club tour in May.",1,9,== Career == | === Music ===,31383036
"After the tour, R5 played numerous summer shows across the US and in Canada.",2,9,== Career == | === Music ===,31383036
In September two R5 songs were released on the Austin & Ally Soundtrack.,3,9,== Career == | === Music ===,31383036
"R5 also came out with an EP called Loud on February 19, 2013.",4,9,== Career == | === Music ===,31383036
"Their first full-length album, Louder, was released September 24, 2013.",5,9,== Career == | === Music ===,31383036
"The album includes the four songs from the EP, and their newest single, Pass Me By.",6,9,== Career == | === Music ===,31383036
===,0,10,== Career == | === Other ventures ===,31383036
Other ventures ===,1,10,== Career == | === Other ventures ===,31383036
"On February 24, 2015, Lynch was announced as one of the celebrities who will participate on the 20th season of Dancing with the Stars.",0,11,== Career == | === Other ventures ===,31383036
He was paired with professional dancer Allison Holker.,1,11,== Career == | === Other ventures ===,31383036
"On May 19, 2015, Lynch and Holker finished the competition in second place, losing to actress Rumer Willis.",0,12,== Career == | === Other ventures ===,31383036
He later returned during season 27 to be a trio partner to Milo Manheim and Witney Carson.,1,12,== Career == | === Other ventures ===,31383036
==,0,13,== Filmography ==,31383036
Filmography ==,1,13,== Filmography ==,31383036
===,0,14,== Filmography == | === Film ===,31383036
Film =,1,14,== Filmography == | === Film ===,31383036
==,2,14,== Filmography == | === Film ===,31383036
===,0,15,== Filmography == | === Television ===,31383036
Television =,1,15,== Filmography == | === Television ===,31383036
==,2,15,== Filmography == | === Television ===,31383036
===,0,16,== Filmography == | === Web ===,31383036
Web =,1,16,== Filmography == | === Web ===,31383036
==,2,16,== Filmography == | === Web ===,31383036
==,0,17,== Discography ==,31383036
Discography ==,1,17,== Discography ==,31383036
===,0,18,== Discography == | === Singles ===,31383036
Singles =,1,18,== Discography == | === Singles ===,31383036
==,2,18,== Discography == | === Singles ===,31383036
==,0,19,== References ==,31383036
References ==,1,19,== References ==,31383036
==,0,20,== External links ==,31383036
External links ==,1,20,== External links ==,31383036
Official Website,0,21,== External links ==,31383036
Riker Lynch at IMDb,0,22,== External links ==,31383036
Riker Lynch on Twitter,0,23,== External links ==,31383036
