sentences,sentenceIndex,paragraphIndex,section,wikiId
"Steve Davy is a British bass guitarist and vocalist, known for being a member of the blues-rock band Steamhammer.",0,0,N/A,52153780
He played on the first three Steamhammer albums.,1,0,N/A,52153780
Subsequently he left the band and was replaced by Louis Cennamo.,2,0,N/A,52153780
"On  the Steamhammer (also known as Reflection) and Mk II albums of 1969, Davy played bass guitar and sang backing vocals.",3,0,N/A,52153780
On the 1970 Mountains album he also played organ.,4,0,N/A,52153780
In 2005 and 2008 he was credited with photography for the Language and Dooji Wooji albums by Lorraine Feather.,0,1,N/A,52153780
==,0,2,== References ==,52153780
References ==,1,2,== References ==,52153780
