sentences,sentenceIndex,paragraphIndex,section,wikiId
"Carl Edwin Brandt (15 August 1914 Sacramento, California – 25 April 1991 Studio City, California) was an American musician who was prolific as a composer and arranger for recording artists, television, and film.",0,0,N/A,39091881
"In television, Brandt scored music for I Spy, The Danny Thomas Show, The Mod Squad, and Eight is Enough.",1,0,N/A,39091881
"Of his many positions in Los Angeles, Brandt was a staff composer/arranger for Warner Bros.",2,0,N/A,39091881
==,0,1,== Early career ==,39091881
Early career ==,1,1,== Early career ==,39091881
"Born and raised in Sacramento, Brandt played clarinet, violin, and saxophone with The Dick Jurgens Orchestra before joining the U.S. Air Force during World War II.",0,2,== Early career ==,39091881
"After the war, he moved to Los Angeles and began composing and arranging music for television, film, and recording artists.",1,2,== Early career ==,39091881
==,0,3,== References ==,39091881
References ==,1,3,== References ==,39091881
