sentences,sentenceIndex,paragraphIndex,section,wikiId
"Larkin Allen Collins Jr. (July 19, 1952 – January 23, 1990) was one of the founding members and guitarists of Southern rock band Lynyrd Skynyrd, and co-wrote many of the band's songs with late frontman Ronnie Van Zant.",0,0,N/A,1307367
"He was born in Jacksonville, Florida.",1,0,N/A,1307367
==,0,1,== Personal life ==,1307367
Personal life ==,1,1,== Personal life ==,1307367
"Collins started playing guitar at 12 years of age, with a few lessons from his stepmother, Leila Collins, a country-and-western guitarist, teaching him a few notes, and receiving his first guitar and amplifier from his father after a falling-out between the two.",0,2,== Personal life ==,1307367
Collins attended Nathan B. Forrest High School.,1,2,== Personal life ==,1307367
"In 1970, Collins married Kathy Johns.",2,2,== Personal life ==,1307367
"All of his bandmates were in his wedding party, but Kathy worried that the band's long haired appearance would disturb her parents.",3,2,== Personal life ==,1307367
"To solve this problem, she required all the band members to keep their hair under wigs at the wedding ceremony.",4,2,== Personal life ==,1307367
"The wedding reception was one of the first public performances of ""Free Bird"" complete with the trademark extended guitar jam at the end.",5,2,== Personal life ==,1307367
"Collins's family grew with the birth of his daughter Amie, followed quickly by Allison.",6,2,== Personal life ==,1307367
"Collins was also fond of cars, and had a fairly extensive car collection, one of his favorites being a 1932 Plymouth coupe nicknamed ""Dixie Blue"".",7,2,== Personal life ==,1307367
==,0,3,== Musical career ==,1307367
Musical career ==,1,3,== Musical career ==,1307367
"Allen Collins joined Skynyrd in Jacksonville, Florida, just two weeks after its formation by Ronnie Van Zant and Gary Rossington, along with Bob Burns and Larry Junstrom.",0,4,== Musical career ==,1307367
"Knowing that Collins played guitar and owned his own equipment, the band decided to approach him about joining them.",1,4,== Musical career ==,1307367
"Van Zant and Burns both had a reputation for trouble, and Collins fled on his bicycle and hid up a tree when he saw them pull up in his driveway.",2,4,== Musical career ==,1307367
"They soon convinced him that they were not there to beat him up and he agreed to join the band, then known as The One Percent.",3,4,== Musical career ==,1307367
"Collins and lead singer Ronnie Van Zant co-wrote many of the biggest Skynyrd hits, including ""Free Bird"", ""Gimme Three Steps"", and ""That Smell"".",4,4,== Musical career ==,1307367
The band received national success beginning in 1973 while opening for The Who on their Quadrophenia tour.,5,4,== Musical career ==,1307367
"On October 20, 1977, an airplane carrying the band crashed into a forest in Mississippi, killing three band members, including Van Zant.",0,5,== Musical career ==,1307367
"Collins was seriously injured in the crash, suffering two broken vertebrae in his neck and severe damage to his right arm.",1,5,== Musical career ==,1307367
"While amputation was recommended, Collins' father refused and he eventually recovered.",2,5,== Musical career ==,1307367
"During the early 1980s, Collins continued to perform on stage in The Rossington-Collins Band which enjoyed modest success, releasing two albums (Anytime, Anyplace, Anywhere, and This Is the Way), and charting a few singles (notably ""Don't Misunderstand Me"").",0,6,== Musical career ==,1307367
Tragedy struck again just as the Rossington Collins Band was getting off the ground.,0,7,== Musical career ==,1307367
"In 1980, during the first days of the debut concert tour, Collins's wife, Kathy, suddenly died of a hemorrhage during the miscarriage of their third child.",1,7,== Musical career ==,1307367
This forced the tour's cancellation.,2,7,== Musical career ==,1307367
