sentences,sentenceIndex,paragraphIndex,section,wikiId
"Tony Gilkyson (born August 6, 1952) is a Los Angeles-based musician.",0,0,N/A,17656304
"He is the son of Jane Gilkyson and songwriter/folk musician Terry Gilkyson, as well as the brother of singer-songwriter Eliza Gilkyson.",1,0,N/A,17656304
==,0,1,== Career ==,17656304
Career ==,1,1,== Career ==,17656304
Gilkyson is a former member of Lone Justice and was a member of the band X from 1986 to 1995 where he replaced Billy Zoom after his departure and played on See How We Are and the albums that followed.,0,2,== Career ==,17656304
"As a solo artist, he is known for his guitar work.",1,2,== Career ==,17656304
"He is also a record producer, having worked with Exene Cervenka, Eleni Mandell, Chuck E. Weiss and Dave Alvin.",2,2,== Career ==,17656304
==,0,3,== Discography ==,17656304
Discography ==,1,3,== Discography ==,17656304
"Sparko, Salinas Records, 1998, ASIN B01KAV92NE",0,4,== Discography ==,17656304
"Goodbye Guitar, Askew Records, 2000, ASIN B00004T2MS",0,5,== Discography ==,17656304
==,0,6,== References ==,17656304
References ==,1,6,== References ==,17656304
==,0,7,== External links ==,17656304
External links ==,1,7,== External links ==,17656304
"""Tony Gilkyson's"".",0,8,== External links ==,17656304
Myspace.,1,8,== External links ==,17656304
"""Official website of X"".",0,9,== External links ==,17656304
