sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jim Aiken (1932 – 27 February 2007) was a concert promoter responsible for bringing many international acts to perform concerts in Ireland through his company Aiken Promotions, he was responsible for many big gigs in Ireland such as U2 at Croke Park, and concerts at Slane Castle such as Bruce Springsteen and Queen.",0,0,N/A,19990813
Aiken was from Jonesborough in County Armagh and played Gaelic football for the county.,1,0,N/A,19990813
He spent four years in Maynooth College studying for the priesthood but instead went on to become a teacher of physics and maths at Harding Street school in Belfast.,2,0,N/A,19990813
Jim Aiken died after suffering from cancer on 27 February 2007 at his home in Belfast.,3,0,N/A,19990813
"He is survived by his wife Anne, five children (Peter, Claire, Susan, Cathy, Joan) and 13 grandchildren.",4,0,N/A,19990813
==,0,1,== References ==,19990813
References ==,1,1,== References ==,19990813
