sentences,sentenceIndex,paragraphIndex,section,wikiId
Le Sénéchal de Kerkado (c. 1786 – c. 1805) was a French composer.,0,0,N/A,30160986
"She had her first opera performed at the age of nineteen; La méprise volontaire ou La double leçon (1805), with libretto by Alexandre Duval, was produced at the Opéra-Comique in Paris on June 5, 1805.",0,1,N/A,30160986
==,0,2,== References ==,30160986
References ==,1,2,== References ==,30160986
