sentences,sentenceIndex,paragraphIndex,section,wikiId
"Michiru Sasano (笹野 みちる, Sasano Michiru, born 30 October 1967), is a Japanese pop singer and songwriter.",0,0,N/A,50539761
"In 1988, when she was attending college in Doshisha University, a Japanese pop band Tokyo Shōnen was born, where she became the songwriter and vocalist.",1,0,N/A,50539761
"After the band broke up, she became a solo artist in 1993.",2,0,N/A,50539761
==,0,1,== References ==,50539761
References ==,1,1,== References ==,50539761
==,0,2,== External links ==,50539761
External links ==,1,2,== External links ==,50539761
Official website (in Japanese),0,3,== External links ==,50539761
