sentences,sentenceIndex,paragraphIndex,section,wikiId
"Felix Liberty  (born Felix Aigbe Liberty) also known as Lover boy is a Nigerian pop musician, singer, songwriter and producer.",0,0,N/A,46653631
"He is best known for his song ""Ifeoma."".",1,0,N/A,46653631
==,0,1,== Biography ==,46653631
Biography ==,1,1,== Biography ==,46653631
"Felix Liberty became popular in the Nigerian music scene in the late 80s after the release of his song ""Ifeoma.""",0,2,== Biography ==,46653631
"but in the late 90s he became a born again Christian and he is now a Pastor in the church, he is blessed with 19 kids.",1,2,== Biography ==,46653631
==,0,3,== References ==,46653631
References ==,1,3,== References ==,46653631
