sentences,sentenceIndex,paragraphIndex,section,wikiId
Delroy Pearson (born 11 April 1970) is an English singer and a member of the pop group Five Star.,0,0,N/A,5185820
Pearson played his part in the group by writing songs and playing instruments on some of the band's hits.,1,0,N/A,5185820
"He scored success in the U.S. with the band Immature, now known as IMx whom he wrote and produced hits for.",2,0,N/A,5185820
"Pearson was born in Islington, London, and now lives in California with his wife and children, still writing and producing for other artists.",3,0,N/A,5185820
"Delroy and Doris wrote their two minor hit singles for Epic Records in 1990, ""Treat Me Like a Lady"" and ""Hot Love"".",4,0,N/A,5185820
==,0,1,== References ==,5185820
References ==,1,1,== References ==,5185820
