sentences,sentenceIndex,paragraphIndex,section,wikiId
Nadežda Mosusova (Nadezda)  (born 4 August 1928) is a Serbian composer and musicologist.,0,0,N/A,30414604
"She was born in Subotica, Serbia, and studied composition with Predrag Milosevic at the Belgrade Academy of Music.",1,0,N/A,30414604
She continued her studies at the Salzburg Seminar on Contemporary American Music and received her doctorate in musicology in Ljubljana.,2,0,N/A,30414604
"After completing her studies, she took a position as professor at the Stanković Musical School in Belgrade.",3,0,N/A,30414604
==,0,1,== References ==,30414604
References ==,1,1,== References ==,30414604
