sentences,sentenceIndex,paragraphIndex,section,wikiId
"Brian Kelly McKnight (born June 5, 1969) is an American singer, songwriter, actor, record producer, radio host, and multi-instrumentalist.",0,0,N/A,921221
"McKnight is most recognized for his strong falsetto, high belting range, and melismas.",1,0,N/A,921221
"His work has earned him 16 Grammy Awards nominations, third only to Zubin Mehta and Snoop Dogg for the record of most Grammy nominations without a win.",2,0,N/A,921221
==,0,1,== Life and career ==,921221
Life and career ==,1,1,== Life and career ==,921221
===,0,2,== Life and career == | === 1969–1989: Early life and career beginnings ===,921221
1969–1989:,1,2,== Life and career == | === 1969–1989: Early life and career beginnings ===,921221
Early life and career beginnings ===,2,2,== Life and career == | === 1969–1989: Early life and career beginnings ===,921221
"McKnight was born in Buffalo, New York to Claude McKnight, Jr. and Ruth Elaine Willis.",0,3,== Life and career == | === 1969–1989: Early life and career beginnings ===,921221
His musical career began in childhood when he became a member of his church choir.,1,3,== Life and career == | === 1969–1989: Early life and career beginnings ===,921221
===,0,4,== Life and career == | === 1990–1997: Mercury Records ===,921221
1990–1997: Mercury Records ===,1,4,== Life and career == | === 1990–1997: Mercury Records ===,921221
"In 1990, McKnight's older brother, Claude McKnight III, and his band, Take 6, signed a record deal with Warner Brothers.",0,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"This encouraged McKnight to shop his own demo tapes and by the age of 19, he signed his first recording deal with Mercury Records subsidiary, Wing Records.",1,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"In 1992, Brian McKnight was released, and his self-titled debut album peaked at fifty-eight in the Billboard 200 chart, which primarily featured the ballad (and Top 20 single)",2,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"""One Last Cry"".",3,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"It was followed by two more albums for Mercury, 1995's I Remember You and 1997's Anytime.",4,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"Anytime, McKnight's final album with Mercury, sold over two million copies and was nominated for a Grammy.",5,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"The video for ""Anytime"", directed by Darren Grant, was nominated for Best Male Video at the 1998 MTV Video Music Awards.",6,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
"In 1997, McKnight recorded ""Remember the Magic"" for Disney World's 25th anniversary.",7,5,== Life and career == | === 1990–1997: Mercury Records ===,921221
===,0,6,== Life and career == | === 1997–2003: Motown Records ===,921221
1997–2003:,1,6,== Life and career == | === 1997–2003: Motown Records ===,921221
Motown Records ===,2,6,== Life and career == | === 1997–2003: Motown Records ===,921221
"McKnight signed with Motown in 1998 and released the Christmas album Bethlehem, the first of five albums he released on Motown.",0,7,== Life and career == | === 1997–2003: Motown Records ===,921221
"In 1999, McKnight released Back at One, his most successful album to date, which eventually went on to sell over three million copies.",1,7,== Life and career == | === 1997–2003: Motown Records ===,921221
"Also Back at One is one of four of McKnight's studio albums to reach the Top 10 on the Billboard 200 albums chart, reaching number 7 on October 9, 1999.",2,7,== Life and career == | === 1997–2003: Motown Records ===,921221
=== 2004–2012: Warner Brothers and television/radio career ===,0,8,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"In 1998, McKnight was a guest star on the show ""Sister Sister"", he appeared in multiple episodes as Tia and Tamera's college professor.",0,9,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"In 2004, McKnight co-wrote with Australian Soul artist Guy Sebastian the song ""Wait"", off Sebastian's Beautiful Life album.",0,10,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"In late 2005, McKnight signed with Warner Bros. Records and released the album, Ten.",0,11,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"released December 2006, his only studio album with the label.",1,11,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"Three singles released from the album: ""Find Myself in You"" (which originally appeared on the soundtrack to the 2006 Tyler Perry movie Madea's Family Reunion,) ""Used to Be My Girl"", and ""What's My Name"".",2,11,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"In October 2007, McKnight made his Broadway debut in the show Chicago.",0,12,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"From 2006 to 2010 he hosted a radio show, The Brian McKnight Morning Show with Pat Prescott on KTWV The Wave in Los Angeles, CA.",0,13,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"The show was briefly simulcast on KHJZ-FM, Smooth Jazz 95.7",1,13,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
"The Wave in Houston, TX from 6AM-9AM CST.",2,13,== Life and career == | === 2004–2012: Warner Brothers and television/radio career ===,921221
