sentences,sentenceIndex,paragraphIndex,section,wikiId
"Maria Antonietta Picconi (born 23 September 1869, d. 1926) was an Italian composer and pianist born in Rome, Italy.",0,0,N/A,29811635
She studied piano at the St. Cecilia Conservatory in Rome with Giovanni Sgambati and composition with Eugenio Terziani.,1,0,N/A,29811635
"She performed as a concert pianist from 1886 to 1896, and then worked as a piano and voice teacher.",2,0,N/A,29811635
She died in Rome in 1926.,3,0,N/A,29811635
==,0,1,== Works ==,29811635
Works ==,1,1,== Works ==,29811635
Picconi was known for drawing-room songs.,0,2,== Works ==,29811635
Selected works include:,1,2,== Works ==,29811635
"Donna vorrei morir, romance for baritone and mezzo-soprano",0,3,== Works ==,29811635
"Fiorellin di siepe, melody",0,4,== Works ==,29811635
Un Organetto from Sei Melodie per canto e pianoforte,0,5,== Works ==,29811635
==,0,6,== References ==,29811635
References ==,1,6,== References ==,29811635
