sentences,sentenceIndex,paragraphIndex,section,wikiId
"Sue Foley (born March 29, 1968) is a Canadian blues guitarist and singer.",0,0,N/A,2315854
She has released 15 albums since her debut with Young Girl Blues (1992).,1,0,N/A,2315854
"In May 2020, Foley won her first Blues Music Award, in the 'Koko Taylor Award (Traditional Blues Female)' category.",2,0,N/A,2315854
==,0,1,== Early life ==,2315854
Early life ==,1,1,== Early life ==,2315854
"Foley was born in Ottawa, Ontario, and spent her early childhood in Canada.",0,2,== Early life ==,2315854
"She learned to play guitar at age 13, became interested in blues music from listening to the Rolling Stones, and played her first gig at age 16.",1,2,== Early life ==,2315854
"After high school graduation, she relocated to Vancouver where she formed The Sue Foley Band and toured Canada.",2,2,== Early life ==,2315854
"In 1988–1989, the Sue Foley Band teamed with Mark Hummel to tour across the United States, Canada and Europe as well as recording an album.",3,2,== Early life ==,2315854
The collaboration lasted a little over a year with 300 dates on the road in 1989.,4,2,== Early life ==,2315854
Clifford Antone saw Foley sitting in with Duke Robillard while the band was in Memphis for the Handy Awards that year.,5,2,== Early life ==,2315854
==,0,3,== Career ==,2315854
Career ==,1,3,== Career ==,2315854
"By age twenty-one, Foley was living in Austin, Texas, United States, and recording for Antone's, the blues label and historic nightclub.",0,4,== Career ==,2315854
Her first release was Young Girl Blues.,1,4,== Career ==,2315854
"Foley has toured steadily with her band, toting her signature pink paisley Fender Telecaster.",2,4,== Career ==,2315854
"In 2001, she won the Juno Award for her CD, Love Coming Down.",3,4,== Career ==,2315854
Foley has also earned seventeen Maple Blues Awards and three Trophees de Blues de France.,4,4,== Career ==,2315854
"She has also garnered several nominations at the Blues Music Awards in Memphis, Tennessee.2018 marked Foley's return as a solo artist with her latest album, The Ice Queen, which featured guest appearances by Billy Gibbons of ZZ Top and Jimmie Vaughan.",5,4,== Career ==,2315854
"In May 2020, Foley won a Blues Music Award in the 'Koko Taylor Award (Traditional Blues Female)' category.",0,5,== Career ==,2315854
==,0,6,== Discography ==,2315854
Discography ==,1,6,== Discography ==,2315854
===,0,7,== Discography == | === As leader/co-leader ===,2315854
As leader/co-leader ===,1,7,== Discography == | === As leader/co-leader ===,2315854
1992: Young Girl Blues (Antone's),0,8,== Discography == | === As leader/co-leader ===,2315854
1993:,0,9,== Discography == | === As leader/co-leader ===,2315854
Without a Warning (Antone's),1,9,== Discography == | === As leader/co-leader ===,2315854
1995:,0,10,== Discography == | === As leader/co-leader ===,2315854
Big City Blues (Antone's),1,10,== Discography == | === As leader/co-leader ===,2315854
1996:,0,11,== Discography == | === As leader/co-leader ===,2315854
Walk in the Sun (Antone's),1,11,== Discography == | === As leader/co-leader ===,2315854
1998:,0,12,== Discography == | === As leader/co-leader ===,2315854
Ten Days in November (Shanachie),1,12,== Discography == | === As leader/co-leader ===,2315854
2000: Love Comin' Down (Shanachie),0,13,== Discography == | === As leader/co-leader ===,2315854
2000:,0,14,== Discography == | === As leader/co-leader ===,2315854
Back to the Blues [also released as Secret Weapon] (Antone's),1,14,== Discography == | === As leader/co-leader ===,2315854
2002: Where the Action Is... (Shanachie),0,15,== Discography == | === As leader/co-leader ===,2315854
2004:,0,16,== Discography == | === As leader/co-leader ===,2315854
Change (Ruf),1,16,== Discography == | === As leader/co-leader ===,2315854
2006:,0,17,== Discography == | === As leader/co-leader ===,2315854
New Used Car (Ruf),1,17,== Discography == | === As leader/co-leader ===,2315854
2007:,0,18,== Discography == | === As leader/co-leader ===,2315854
"Time Bomb (with Deborah Coleman, Roxanne Potvin) (Ruf)",1,18,== Discography == | === As leader/co-leader ===,2315854
2009:,0,19,== Discography == | === As leader/co-leader ===,2315854
Queen Bee: The Antone's Collection (Floating World) compilation,1,19,== Discography == | === As leader/co-leader ===,2315854
2010:,0,20,== Discography == | === As leader/co-leader ===,2315854
He Said She Said (with Peter Karp) (Blind Pig),1,20,== Discography == | === As leader/co-leader ===,2315854
2012:,0,21,== Discography == | === As leader/co-leader ===,2315854
Beyond the Crossroads (with Peter Karp) (Blind Pig),1,21,== Discography == | === As leader/co-leader ===,2315854
2018:,0,22,== Discography == | === As leader/co-leader ===,2315854
The Ice Queen (Stony Plain 1398; Dixiefrog 8803),1,22,== Discography == | === As leader/co-leader ===,2315854
2021: Pinky's Blues (Stony Plain 1430),0,23,== Discography == | === As leader/co-leader ===,2315854
===,0,24,== Discography == | === As primary artist on other albums ===,2315854
As primary artist on other albums ===,1,24,== Discography == | === As primary artist on other albums ===,2315854
1991:,0,25,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – KLBJ FM's Local Licks Live 1990 (KLBJ) – track 15, ""Walking Home""",1,25,== Discography == | === As primary artist on other albums ===,2315854
1994:,0,26,== Discography == | === As primary artist on other albums ===,2315854
Various Artists – Brace Yourself!,1,26,== Discography == | === As primary artist on other albums ===,2315854
"A Tribute To Otis Blackwell (Shanachie) – track 11, ""Great Balls Of Fire"" with Joe Ely",2,26,== Discography == | === As primary artist on other albums ===,2315854
1995:,0,27,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – Bluesiana Hurricane (Shanachie) featuring R&B Legends: Rufus Thomas, Bill Doggett, Jazz Legends: Lester Bowie, Bobby Watson, Rock Legends: Chuck Rainey, Will Calhoun",1,27,== Discography == | === As primary artist on other albums ===,2315854
2000:,0,28,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – Public Domain (Purchase) – track 3, ""Going Away Blues""",1,28,== Discography == | === As primary artist on other albums ===,2315854
2000:,0,29,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – Dealin' With the Devil: Songs of Robert Johnson (Cannonball) – track 7, ""From Four Until Late""",1,29,== Discography == | === As primary artist on other albums ===,2315854
2002:,0,30,== Discography == | === As primary artist on other albums ===,2315854
"The Blues: From Yesterday's Masters To Today's Cutting Edge (American Roots Songbook Series), (Shanachie, as licensed to St. Clair Entertainment)",1,30,== Discography == | === As primary artist on other albums ===,2315854
2002:,0,31,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – Preachin' the Blues: The Music of Mississippi Fred McDowell (Telarc) – track 8, ""Frisco Line""",1,31,== Discography == | === As primary artist on other albums ===,2315854
2003:,0,32,== Discography == | === As primary artist on other albums ===,2315854
"Various Artists – Blues On Blonde On Blonde (Telarc) – track 2, ""Most Likely You'll Go Your Way",1,32,== Discography == | === As primary artist on other albums ===,2315854
"And I'll Go Mine""",2,32,== Discography == | === As primary artist on other albums ===,2315854
"2006: Saturday Night Blues: 20 Years, (CBC/Universal Music Group)",0,33,== Discography == | === As primary artist on other albums ===,2315854
===,0,34,== Discography == | === As guest musician on other albums ===,2315854
As guest musician on other albums ===,1,34,== Discography == | === As guest musician on other albums ===,2315854
1989:,0,35,== Discography == | === As guest musician on other albums ===,2315854
"Mark Hummel – Up and Jumpin' with the Sue Foley Band and guest: Charles Brown, (Rockinitus Records)",1,35,== Discography == | === As guest musician on other albums ===,2315854
1994: Mark Hummel – Feel Like Rockin' (Flying Fish / Rounder),0,36,== Discography == | === As guest musician on other albums ===,2315854
1995:,0,37,== Discography == | === As guest musician on other albums ===,2315854
Wayne Hancock – Thunderstorms and Neon Signs (Dejadisc),1,37,== Discography == | === As guest musician on other albums ===,2315854
1998:,0,38,== Discography == | === As guest musician on other albums ===,2315854
Lazy Lester – All Over You (Antone's),1,38,== Discography == | === As guest musician on other albums ===,2315854
2001:,0,39,== Discography == | === As guest musician on other albums ===,2315854
Lazy Lester – Blues Stop Knockin' (Antone's),1,39,== Discography == | === As guest musician on other albums ===,2315854
2003: Big Dave McLean – Blues from the Middle (Stony Plain),0,40,== Discography == | === As guest musician on other albums ===,2315854
2004:,0,41,== Discography == | === As guest musician on other albums ===,2315854
Blackie and the Rodeo Kings – Bark (True North),1,41,== Discography == | === As guest musician on other albums ===,2315854
2007:,0,42,== Discography == | === As guest musician on other albums ===,2315854
Candye Kane – Guitar'd and Feathered (Ruf Records),1,42,== Discography == | === As guest musician on other albums ===,2315854
2007:,0,43,== Discography == | === As guest musician on other albums ===,2315854
Michael Jerome Browne – Double (Borealis),1,43,== Discography == | === As guest musician on other albums ===,2315854
2007:,0,44,== Discography == | === As guest musician on other albums ===,2315854
Southside Steve Marriner – Going Up (Dog My Cat),1,44,== Discography == | === As guest musician on other albums ===,2315854
2013: Lee Holmes – Sit Down Blues (Itsa Music Co.),0,45,== Discography == | === As guest musician on other albums ===,2315854
==,0,46,== Filmography ==,2315854
Filmography ==,1,46,== Filmography ==,2315854
2005:,0,47,== Filmography ==,2315854
Sue Foley - Live in Europe (Ruf) DVD,1,47,== Filmography ==,2315854
2010:,0,48,== Filmography ==,2315854
Sue Foley - Guitar Woman (Alfred's Artist Series/Instructional) DVD,1,48,== Filmography ==,2315854
==,0,49,== References ==,2315854
References ==,1,49,== References ==,2315854
==,0,50,== External links ==,2315854
External links ==,1,50,== External links ==,2315854
Sue Foley at AllMusic,0,51,== External links ==,2315854
Sue Foley discography at Discogs,0,52,== External links ==,2315854
2006 Interview on Modern Guitars Magazine,0,53,== External links ==,2315854
Sue Foley discography at MusicBrainz,0,54,== External links ==,2315854
