sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kate Elsworth is an Australian-born electronic dance music DJ, vocalist and songwriter based in London.",0,0,N/A,34478200
==,0,1,== Biography ==,34478200
Biography ==,1,1,== Biography ==,34478200
"In 2009, she formed a dance band with her New York-based co-producer and business partner, DJ Exacta.",0,2,== Biography ==,34478200
She has worked with other artists like Sonny Fodera and Dubfire.,1,2,== Biography ==,34478200
She has performed around the globe including nightclub gigs at Amnesia on Ibiza.,2,2,== Biography ==,34478200
"Kate spent time in Ibiza, developing an ear for house music.",3,2,== Biography ==,34478200
"In 2010, Elsworth began DJing, with headline parties at Ibiza.",4,2,== Biography ==,34478200
"In 2011, her singles released on Hed Kandi, a collaboration with DJ Exacta, ""Empty Spaces"" and ""Bow & Arrow"".",5,2,== Biography ==,34478200
"In 2014, Elsworth teamed up with James Doman releasing their track ""Stand Still"" on Café Mambo, 20 Years of Ibiza Chillout.",6,2,== Biography ==,34478200
"In 2016, Elsworth released two tracks with Defected on Sonny Fodera's album Frequently Flying.",7,2,== Biography ==,34478200
"Kate joined forces with Nicolas Blistene, a French Deejay as well as a composer, originally known as one of the ""Sucré Salé"" duo early in 2017 forming the DJ duo Lunar Disco.",8,2,== Biography ==,34478200
"They released their track 'Merveilleux' with Sucre Sale on the album ""Voyeur Ibiza 2017"".",9,2,== Biography ==,34478200
"In 2017 Lunar Disco compiled the latest Buddha Bar album called 'Buddha-Bar Meets French Kitchen & Friends' featuring one of their next releases ""Fidji"".",10,2,== Biography ==,34478200
The album was top two on iTunes in the electronic charts after two days of release.,11,2,== Biography ==,34478200
Early in 2018 they signed their first EP on Kindisch Records called Winterfell featuring two other tracks called Balkan Consortium and Make It Beautiful which ranked in the top 100 on Beatport.,0,3,== Biography ==,34478200
==,0,4,== Discography ==,34478200
Discography ==,1,4,== Discography ==,34478200
===,0,5,== Discography == | === Singles / EPs ===,34478200
Singles / EPs =,1,5,== Discography == | === Singles / EPs ===,34478200
==,2,5,== Discography == | === Singles / EPs ===,34478200
2011 Empty Spaces,0,6,== Discography == | === Singles / EPs ===,34478200
2011 Bow & Arrow,0,7,== Discography == | === Singles / EPs ===,34478200
2016 Wasted,0,8,== Discography == | === Singles / EPs ===,34478200
2017 Merveilleux,0,9,== Discography == | === Singles / EPs ===,34478200
2017,0,10,== Discography == | === Singles / EPs ===,34478200
Winterfell EP,1,10,== Discography == | === Singles / EPs ===,34478200
==,0,11,== References ==,34478200
References ==,1,11,== References ==,34478200
==,0,12,== External links ==,34478200
External links ==,1,12,== External links ==,34478200
Kate Elsworth on Discogs,0,13,== External links ==,34478200
