sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mehmet Aslantuğ (born 25 September 1961) is a Turkish actor, director, producer, and screenwriter of Circassian origin.",0,0,N/A,24471349
"He has received a Golden Boll Award, a Golden Objective Award, three Golden Orange Awards, and four Golden Butterfly Awards.",1,0,N/A,24471349
==,0,1,== Early life and career ==,24471349
Early life and career,1,1,== Early life and career ==,24471349
==,2,1,== Early life and career ==,24471349
Aslantuğ was born in 1961 to Circassian parents from Turkey.,0,2,== Early life and career ==,24471349
He has appeared in more than 30 films and television shows since 1981.,1,2,== Early life and career ==,24471349
"He starred in Akrebin Yolculuğu, which was screened in the Un Certain Regard section at the 1997 Cannes Film Festival.",2,2,== Early life and career ==,24471349
"In April 2011, it was announced Aslantuğ would portray the role of Çerkez Ethem in an upcoming Mohy Quandour film.",3,2,== Early life and career ==,24471349
==,0,3,== Filmography ==,24471349
Filmography ==,1,3,== Filmography ==,24471349
===,0,4,== Filmography == | === Film ===,24471349
Film =,1,4,== Filmography == | === Film ===,24471349
==,2,4,== Filmography == | === Film ===,24471349
===,0,5,== Filmography == | === Television ===,24471349
Television =,1,5,== Filmography == | === Television ===,24471349
==,2,5,== Filmography == | === Television ===,24471349
==,0,6,== Selected awards and nominations ==,24471349
Selected awards and nominations ==,1,6,== Selected awards and nominations ==,24471349
==,0,7,== References ==,24471349
References ==,1,7,== References ==,24471349
==,0,8,== External links ==,24471349
External links ==,1,8,== External links ==,24471349
Mehmet Aslantuğ at IMDb,0,9,== External links ==,24471349
