sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bruno Nicolai (20 May 1926 in Rome – 16 August 1991 in Rome) was an Italian film music composer, orchestra director and musical editor most active in the 1960s through the 1980s.While studying piano and composition at the Santa Cecilia Conservatory in Rome, he befriended Ennio Morricone and formed a long working relationship, with Nicolai eventually conducting for and co-scoring films with Morricone.",0,0,N/A,3014192
Nicolai also scored a number of giallo exploitation films and wrote many scores for director Jesús Franco.,1,0,N/A,3014192
His work was featured in the Quentin Tarantino films Kill Bill: Volume 2 and Once Upon a Time in Hollywood.,0,1,N/A,3014192
== Selected filmography ==,0,2,== Selected filmography ==,3014192
== References ==,0,3,== References ==,3014192
== External links ==,0,4,== External links ==,3014192
Bruno Nicolai at IMDb,0,5,== External links ==,3014192
Bruno Nicolai tribute site,0,6,== External links ==,3014192
