sentences,sentenceIndex,paragraphIndex,section,wikiId
Dame Gillian Constance Weir   (born 17 January 1941) is a New Zealand-British organist.,0,0,N/A,2912204
==,0,1,== Biography ==,2912204
Biography ==,1,1,== Biography ==,2912204
"Weir was born in Martinborough, New Zealand, on 17 January 1941.",0,2,== Biography ==,2912204
Her parents were Clarice Mildred Foy (née Bignell) and Cecil Alexander Weir.,1,2,== Biography ==,2912204
"She received her schooling at Queen's Park School, Wanganui Intermediate, and Wanganui Girls' College.",2,2,== Biography ==,2912204
"When she was 19, she was a co-winner of the Auckland Star Piano Competition, playing Mozart.",3,2,== Biography ==,2912204
A year later she won a scholarship of the Associated Board of the Royal Schools of Music in London.,4,2,== Biography ==,2912204
"There, she studied with the concert pianist Cyril Smith and the renowned organist Ralph Downes, and in her second year (1964) won the prestigious St. Albans International Organ Competition.",5,2,== Biography ==,2912204
"Weir made her début at the Royal Albert Hall while still a student, as soloist in the Poulenc Organ Concerto, on the opening night of the 1965 season of the Promenade Concerts, and in the same year at the Royal Festival Hall in recital, then the youngest organist to have performed there publicly.",0,3,== Biography ==,2912204
She returned to the Albert Hall to make the first recording on the great organ after the 2004 rebuild.,1,3,== Biography ==,2912204
"In 1967, she married Clive Rowland Webster.",2,3,== Biography ==,2912204
The marriage was dissolved in 1972.,3,3,== Biography ==,2912204
"In 1972, she married Lawrence Irving Phelps, an American organ builder.",4,3,== Biography ==,2912204
==,0,4,== Messiaen ==,2912204
Messiaen ==,1,4,== Messiaen ==,2912204
Her performance in 1964 of a work by Olivier Messiaen occurred at a time when his music was little-known outside France and she became particularly associated with this composer; she has several times performed his complete works in series.,0,5,== Messiaen ==,2912204
"Her recording for Collins Classics (new re-release for Priory Records on 2002) was hailed as ""one of the major recording triumphs of the century"" in In Tune Magazine.",1,5,== Messiaen ==,2912204
Her distinguished position as a Messiaen interpreter has been reinforced by her CD release of his complete organ works to great acclaim as well as by her contribution to Faber's The Messiaen Companion and other publications.,2,5,== Messiaen ==,2912204
"At Messiaen's request, she gave the first UK performance in January 1973 of the Méditations sur le Mystère de la Sainte Trinité at the Royal Festival Hall from the composer's manuscript, given to her after he gave the world premiere in Washington D.C.",3,5,== Messiaen ==,2912204
"Her series of six weekly recitals in Westminster Cathedral of Messiaen's organ works in 1998, the 90th anniversary of his birth, brought huge audiences, and for her performances she was awarded the Evening Standard Award for Outstanding Solo Performance, the first organist to have been so honoured.",4,5,== Messiaen ==,2912204
==,0,6,== Recordings ==,2912204
Recordings ==,1,6,== Recordings ==,2912204
"Weir's artistry was marked in 1999 by the re-issue on CD of her series of Argo recordings, and her nomination by Classic CD magazine as one of the 100 Greatest Players of the Century, and by The Sunday Times as one of the 1000 Music Makers of the Millennium.",0,7,== Recordings ==,2912204
"In December 2000, ITV's South Bank Show chronicled her worldwide activities as performer, teacher and recording artist.",1,7,== Recordings ==,2912204
==,0,8,== Television ==,2912204
Television ==,1,8,== Television ==,2912204
Weir performed in her own six-part television series King of Instruments for the BBC in 1989; it drew large audiences in Great Britain.,0,9,== Television ==,2912204
==,0,10,== Honours and awards ==,2912204
Honours and awards ==,1,10,== Honours and awards ==,2912204
1975:,0,11,== Honours and awards ==,2912204
"Elected Honorary Fellow of the Royal College of Organists, London (Hon. FRCO)",1,11,== Honours and awards ==,2912204
1977:,0,12,== Honours and awards ==,2912204
First woman elected to the Council of the Royal College of Organists,1,12,== Honours and awards ==,2912204
1981:,0,13,== Honours and awards ==,2912204
"International Performer of the Year, elected by the American Guild of Organists, New York City",1,13,== Honours and awards ==,2912204
1981–83: First woman President of the Incorporated Association of Organists,0,14,== Honours and awards ==,2912204
1982:,0,15,== Honours and awards ==,2912204
Elected Musician of the Year by the International Music Guide,1,15,== Honours and awards ==,2912204
1982:,0,16,== Honours and awards ==,2912204
Elected Honorary Member of the International Music Sorority Sigma Alpha Iota,1,16,== Honours and awards ==,2912204
1983:,0,17,== Honours and awards ==,2912204
Elected Honorary Fellow of the Royal Canadian College of Organists (Hon FRCCO),1,17,== Honours and awards ==,2912204
"1983: Awarded honorary Doctor of Music from the University of Victoria, Wellington, New Zealand (Hon D. Mus.)",0,18,== Honours and awards ==,2912204
1985:,0,19,== Honours and awards ==,2912204
First musician to receive the Turnovsky Foundation Award for Outstanding Contribution to the Arts,1,19,== Honours and awards ==,2912204
1989:,0,20,== Honours and awards ==,2912204
"Appointed Commander of the Order of the British Empire (CBE) in the 1989 Queen's Birthday Honours, for services to music",1,20,== Honours and awards ==,2912204
1989:,0,21,== Honours and awards ==,2912204
"Elected Honorary Member of the Royal Academy of Music, London (Hon. RAM)",1,21,== Honours and awards ==,2912204
"1992–93: President of the Incorporated Society of Musicians, England",0,22,== Honours and awards ==,2912204
1993:,0,23,== Honours and awards ==,2912204
Trustee of the Eric Thompson Charitable Trust for Organists and Organ Music,1,23,== Honours and awards ==,2912204
"1994–96: First woman president of the Royal College of Organists, England",0,24,== Honours and awards ==,2912204
1996:,0,25,== Honours and awards ==,2912204
"Promoted Dame Commander of the Order of the British Empire (DBE) in the 1996 New Year Honours, for services to music",1,25,== Honours and awards ==,2912204
"1997–98: Visiting professor of the Royal Academy of Music, London",0,26,== Honours and awards ==,2912204
1997: Awarded honorary doctorate by the University of Huddersfield (Hon D. Litt.),0,27,== Honours and awards ==,2912204
1998:,0,28,== Honours and awards ==,2912204
Awarded Silver Medal by the Albert Schweitzer Association (Sweden),1,28,== Honours and awards ==,2912204
1998–present: President of the Soloist's Ensemble,0,29,== Honours and awards ==,2912204
1998:,0,30,== Honours and awards ==,2912204
Patron of the Oundle International Festival,1,30,== Honours and awards ==,2912204
"1999: Appointed the Prince Consort Professor in Organ, Royal College of Music, London",0,31,== Honours and awards ==,2912204
1999:,0,32,== Honours and awards ==,2912204
March 1999 – Winner of the Evening Standard Award for Outstanding Solo Performance in 1998,1,32,== Honours and awards ==,2912204
1999:,0,33,== Honours and awards ==,2912204
July 1999 – Awarded honorary doctorate by the University of Hull (Hon D. Mus.),1,33,== Honours and awards ==,2912204
1999:,0,34,== Honours and awards ==,2912204
Patron of Friends of Young Artists' Platform,1,34,== Honours and awards ==,2912204
1999–present: Patron of the Cirencester Early Music Festival,0,35,== Honours and awards ==,2912204
"2000: November 2000 – Elected Fellow of the Royal College of Music, London (FRCM)",0,36,== Honours and awards ==,2912204
2000: December 2000 – Subject of television documentary profile by the South Bank Show (ITV),0,37,== Honours and awards ==,2912204
2001: February 2001 – Awarded honorary doctorate by the University of Exeter (Hon D. Mus.),0,38,== Honours and awards ==,2912204
2001: Awarded honorary doctorate by Birmingham City University (Hon Doctor of the University),0,39,== Honours and awards ==,2912204
2003: Awarded honorary doctorate by the University of Leicester (Hon D. Mus.),0,40,== Honours and awards ==,2912204
2004: Awarded honorary doctorate by the University of Aberdeen (Hon D. Mus.),0,41,== Honours and awards ==,2912204
2006:,0,42,== Honours and awards ==,2912204
"Elected Member of the Senior Common Room at the University College and St Chad's College, Durham University",1,42,== Honours and awards ==,2912204
2009:,0,43,== Honours and awards ==,2912204
"Elected Member of the Senior Common Room at the College of St Hild and St Bede, Durham University",1,43,== Honours and awards ==,2912204
2009,0,44,== Honours and awards ==,2912204
: Awarded honorary doctorate by the University of London (Hon D. Mus.),1,44,== Honours and awards ==,2912204
2011:,0,45,== Honours and awards ==,2912204
Awarded Arts Foundation of New Zealand Icon Award,1,45,== Honours and awards ==,2912204
==,0,46,== References ==,2912204
References ==,1,46,== References ==,2912204
==,0,47,== External links ==,2912204
External links ==,1,47,== External links ==,2912204
Gillian Weir's website,0,48,== External links ==,2912204
Rayfield Artists biography,0,49,== External links ==,2912204
Weir biography at Bach Cantatas website,0,50,== External links ==,2912204
Dame Gillian Weir entry in encyclopedia.com,0,51,== External links ==,2912204
