sentences,sentenceIndex,paragraphIndex,section,wikiId
"Nicolas Achten (born 25 September 1985, in Brussels) is a Belgian conductor, singer, lutenist, and harpist mainly working in historically informed performance.",0,0,N/A,37008306
Achten is a visiting professor at the University of East Anglia and at the Flanders Operastudio.,0,1,N/A,37008306
==,0,2,== External links ==,37008306
External links ==,1,2,== External links ==,37008306
Official website,0,3,== External links ==,37008306
==,0,4,== References ==,37008306
References ==,1,4,== References ==,37008306
