sentences,sentenceIndex,paragraphIndex,section,wikiId
"Liu Xue'an (刘雪庵 1905–1985), whose pen names were Yan Ru (晏如), Wu Qing (吴青), and Su Ya (苏崖) was a Chinese composer.",0,0,N/A,49225885
"Among his best known songs include ""The Great Wall Ballad""; 1936) and ""When Will You Return?"".",1,0,N/A,49225885
"He taught at the Sunan College of Education in Suzhou, the music department of the East China University in Shanghai and at the Arts Normal College and the Conservatory of Chinese.",2,0,N/A,49225885
Liu was criticized and suffered during the Anti-Rightist Movement in 1957 and during the Cultural Revolution in the 1960s.,3,0,N/A,49225885
"He offered a public self-criticism in 1980 before he was rehabilitated, however criticism of his song ""When Will You Return?"" continued in mainland China for some time as an example of ""Yellow Music"", a product of decadent and immoral society.",4,0,N/A,49225885
==,0,1,== References ==,49225885
References ==,1,1,== References ==,49225885
