sentences,sentenceIndex,paragraphIndex,section,wikiId
Stephen Jeffrey Holley (born 24 August 1954) is an English rock music drummer.,0,0,N/A,37446872
He was a member of Wings from August 1978 to April 1981.,1,0,N/A,37446872
In 1984 he played drums and percussion in Julian Lennon's debut album Valotte.,2,0,N/A,37446872
"In February 2020, Holley was a member of Mott the Hoople with Ian Hunter.",3,0,N/A,37446872
==,0,1,== Early years ==,37446872
Early years ==,1,1,== Early years ==,37446872
"Holley was born in London, England.",0,2,== Early years ==,37446872
"His father, Jeffrey Holley, led a swing music band and his mother, Irene Holley, was the singer.",1,2,== Early years ==,37446872
"He first studied the piano, however from the age of 8 he'd always been interested in drums so he took up the drums at the age of 12.",2,2,== Early years ==,37446872
==,0,3,== Musicians ==,37446872
Musicians ==,1,3,== Musicians ==,37446872
"In the course of his career, dating all the way back to 1970 and an album with the band Horse, and including numerous appearances as a session musician, he performed and recorded with Paul McCartney, Elton John, Kiki Dee, G.T. Moore & The Reggae Guitars, Joe Cocker, Ian Hunter, Tommy Shaw, Julian Lennon, Dar Williams, Richard Barone, Ben E. King, and Chuck Berry.",0,4,== Musicians ==,37446872
"In 1978, soon after performing on Elton John's hit single ""Ego"", a chance meeting in a pub in his hometown of Staines with Denny Laine resulted in him being invited to join Wings.",1,4,== Musicians ==,37446872
"Holley later was a member of Jules Shear's band, Reckless Sleepers.",2,4,== Musicians ==,37446872
Holley has been touring with Ian Hunter for several years as a member of Ian Hunter's Rant Band.,0,5,== Musicians ==,37446872
He plays Pearl drums and Sabian cymbals.,1,5,== Musicians ==,37446872
==,0,6,== Discography ==,37446872
Discography ==,1,6,== Discography ==,37446872
The Reluctant Dog (2003),0,7,== Discography ==,37446872
==,0,8,== Collaborations ==,37446872
Collaborations ==,1,8,== Collaborations ==,37446872
A Single Man - Elton John (1978),0,9,== Collaborations ==,37446872
Jump Up - Elton John (1982),0,10,== Collaborations ==,37446872
Valotte - Julian Lennon (1984),0,11,== Collaborations ==,37446872
No Sound But a Heart - Sheena Easton (1987),0,12,== Collaborations ==,37446872
Night Calls - Joe Cocker (1991),0,13,== Collaborations ==,37446872
==,0,14,== References ==,37446872
References ==,1,14,== References ==,37446872
==,0,15,== External links ==,37446872
External links ==,1,15,== External links ==,37446872
Steve Holley discography at Discogs,0,16,== External links ==,37446872
