sentences,sentenceIndex,paragraphIndex,section,wikiId
"David Scott MacRae (born 2 April 1940, Auckland, New Zealand) is a New Zealand keyboardist, noted for his contributions in jazz and jazz rock, and his collaborations with musicians from the Canterbury scene.",0,0,N/A,15808637
MacRae studied at the New South Wales Conservatorium of Music and then worked in Australia in the 1960s as an arranger for Festival Records.,0,1,N/A,15808637
"He moved to the United States in 1969, playing with experimental groups in Los Angeles before joining Buddy Rich's ensemble in 1970.",1,1,N/A,15808637
"He relocated to London in 1971, working that year with jazz musicians Clark Terry, Chet Baker, Jon Hendricks and Gil Evans.",2,1,N/A,15808637
"From 1972 to 1980 he was the musical director for The Goodies, arranging and producing the music for seasons 3 to 8 of the television series of the same name, and arranging and performing on their five studio albums.",0,2,N/A,15808637
"MacRae's wife Joy Yates was a backing vocalist on several of the songs, with both appearing on camera in The Goodies – Almost Live.",1,2,N/A,15808637
"He worked closely with Bill Oddie on the music and together they wrote their most successful song, ""The Funky Gibbon"", which peaked at number 4 on the UK Singles Chart in 1975.",2,2,N/A,15808637
"In 1971, he was briefly with a group called Caparius before he joined Matching Mole, where he remained until 1972.",3,2,N/A,15808637
"In March 1973, he recorded for the Labyrinth album with Ian Carr's group Nucleus.",4,2,N/A,15808637
"Concurrently he played in Elton Dean's band, Just Us.",5,2,N/A,15808637
"He played in WMWM and Giles Farnaby's Dream Band in 1973 and did session work for Back Door in 1974, but left Nucleus around this time to concentrate on his own project called Pacific Eardrum, which he led with his wife Joy Yates until 1979.",6,2,N/A,15808637
"He continued working with Canterbury musicians such as Robert Wyatt, Mike Gibbs, and Richard Sinclair through the 1970s.",7,2,N/A,15808637
"In the 1980s, MacRae worked briefly with False Alarm, a band led by Allan Holdsworth, which eventually became I.O.U. with the addition of vocalist Paul Williams; and then played in a reconstituted version of Soft Machine in 1984.",0,3,N/A,15808637
"During the 15 years he spent in the U.K., MacRae also worked with Ronnie Scott, Clifford Jordan, Annie Ross, Cliff Richard, and Scott Walker, and as musical director to The Goodies television show from series six/1976.",1,3,N/A,15808637
"He returned to Australia later in 1984, and played in the Sydney area with Bernie McGann and Ronnie Scott.",0,4,N/A,15808637
He is the father of singer Jade MacRae.,0,5,N/A,15808637
==,0,6,== References ==,15808637
References ==,1,6,== References ==,15808637
==,0,7,== Other sources ==,15808637
Other sources ==,1,7,== Other sources ==,15808637
"Roger T. Dean, ""Dave MacRae"".",0,8,== Other sources ==,15808637
Grove Jazz online.,1,8,== Other sources ==,15808637
==,0,9,== External links ==,15808637
External links ==,1,9,== External links ==,15808637
Official website of Joy Yates and Dave MacRae,0,10,== External links ==,15808637
Dave MacRae discography at Discogs,0,11,== External links ==,15808637
Dave MacRae at IMDb,0,12,== External links ==,15808637
Goodies Podcast interview with Dave MacRae Recorded 9 February 2010.,0,13,== External links ==,15808637
AudioCulture profile,0,14,== External links ==,15808637
