sentences,sentenceIndex,paragraphIndex,section,wikiId
Moniot d'Arras (fl. 1213–1239) was a French composer d poet of the trouvère tradition.,0,0,N/A,2035468
"He was a monk (""Moniot"" is a diminutive for monk) of the abbey of Arras in northern France; the area was at the time a center of trouvère activity, and his contemporaries included Adam de la Halle and Colin Muset.",1,0,N/A,2035468
His songs were all monophonic in the tradition of pastoral romance and courtly love; he also wrote religious songs.,2,0,N/A,2035468
"About fifteen of his secular songs, and two religious songs, survive; his most famous song is ""Ce fut en mai"".",3,0,N/A,2035468
==,0,1,== References ==,2035468
References ==,1,1,== References ==,2035468
