sentences,sentenceIndex,paragraphIndex,section,wikiId
"Satoko Shimonari (下成 佐登子, Shimonari Satoko) is a Japanese singer and occasional actress.",0,0,N/A,48735923
"She married Seiji Kameda, a musician.",1,0,N/A,48735923
==,0,1,== References ==,48735923
References ==,1,1,== References ==,48735923
==,0,2,== External links ==,48735923
External links ==,1,2,== External links ==,48735923
Official website (in Japanese),0,3,== External links ==,48735923
