sentences,sentenceIndex,paragraphIndex,section,wikiId
Olle Lind is a Swedish jazz trombonist.,0,0,N/A,25984448
In the 1970s and 1980s Lind led such ensembles as Regionmusiken Gotland and Visby Big Band.,1,0,N/A,25984448
==,0,1,== References ==,25984448
References ==,1,1,== References ==,25984448
