sentences,sentenceIndex,paragraphIndex,section,wikiId
"Antony Genn (born 1971 in Sheffield, England) is a British musician formerly in Pulp.",0,0,N/A,6767269
"He also toured with Elastica in 1995–1996, playing keyboards.",1,0,N/A,6767269
He is known for co-writing with Joe Strummer and forming The Mescaleros in 1999.,2,0,N/A,6767269
Antony co-wrote and produced The Mescaleros first album Rock Art and the X-Ray Style.,3,0,N/A,6767269
Antony was also guitarist and M. D of the band until his departure in 2000.,4,0,N/A,6767269
He has been with The Hours since 2004.,5,0,N/A,6767269
==,0,1,== References ==,6767269
References ==,1,1,== References ==,6767269
