sentences,sentenceIndex,paragraphIndex,section,wikiId
Pyotr Meshchaninov (1944 – 2006) was a Russian pianist and conductor specialized in Russian contemporary music.,0,0,N/A,20574311
"He premiered Sofia Gubaidulina's Concerto for bassoon and low strings back in 1976, and was dedicated her 1981 Descensio.",1,0,N/A,20574311
==,0,1,== References ==,20574311
References ==,1,1,== References ==,20574311
Brahms.,0,2,== References ==,20574311
Ircam.fr,1,2,== References ==,20574311
Schimer.com,0,3,== References ==,20574311
