sentences,sentenceIndex,paragraphIndex,section,wikiId
"Charles ""Buzz"" Guarnera (March 23, 1930 – February 1, 2004) was an American trumpet and flugelhorn player.",0,0,N/A,32565824
==,0,1,== Early life and education ==,32565824
Early life and education,1,1,== Early life and education ==,32565824
==,2,1,== Early life and education ==,32565824
"Born March 23, 1930 in Cleveland, Ohio, Guarnera started playing music at a very young age.",0,2,== Early life and education ==,32565824
He was influenced into Big Band and jazz music.,1,2,== Early life and education ==,32565824
"At the age of 16, Guarnera started his music career touring with Midwest and Jack Wilson.",2,2,== Early life and education ==,32565824
"By then moved to New York City, study at Mannes School of Music.",3,2,== Early life and education ==,32565824
"By 1951 he served in the military being based in Trieste, Italy.",4,2,== Early life and education ==,32565824
He played in a military band with which included flautist Herbie Mann.,5,2,== Early life and education ==,32565824
Along the way he shared a room with Don Preston who later played with him in Frank Zappa and the Mothers of Invention.,6,2,== Early life and education ==,32565824
"In 1953 Guarnera called it quits and left the military service, and moved to Paris, France.",7,2,== Early life and education ==,32565824
"While in Paris he played with René Thomas and André Hodeir, recording a couple of albums with them.",8,2,== Early life and education ==,32565824
In 1955 Gardner moved back to New York to study at the Manhattan School of Music.,9,2,== Early life and education ==,32565824
By 1959 he graduated from Manhattan School of Music with a BA degree in music.,10,2,== Early life and education ==,32565824
"After graduating from Manhattan School of Music, he moved to Los Angeles and played with his brother Bunk.",11,2,== Early life and education ==,32565824
The brothers played in Latin and jazz groups together.,12,2,== Early life and education ==,32565824
==,0,3,== Career ==,32565824
Career ==,1,3,== Career ==,32565824
"In 1962 Buzz met up with Don Preston again, playing in Don Preston's Unnamed Experimental Project.",0,4,== Career ==,32565824
"By 1968, Buzz changed his style of genre playing in avant-garde/jazz fusion music background.",1,4,== Career ==,32565824
"In November 1968 Buzz joined Frank Zappa's band the Mothers of Invention playing the trumpet, also reuniting with his brother Bunk.",2,4,== Career ==,32565824
"Buzz only appeared in two of the Mothers of Invention's albums, Burnt Weeny Sandwich and Weasels Ripped My Flesh.",3,4,== Career ==,32565824
"In August 1969, Zappa disbanded the Mothers.",4,4,== Career ==,32565824
"Buzz and Bunk went to play with John Balkin, performing as Menage A Trois from 1969 to 1972.",5,4,== Career ==,32565824
The brothers appeared on Tim Buckley's 1970 Starsailor and Domenic Troiano's 1972 self-titled debut album.,0,5,== Career ==,32565824
"In 1980, Buzz reunited with some of the Mothers of Invention group members, with Bunk, Jimmy Carl Black, Jim Sherwood, and Don Preston.",1,5,== Career ==,32565824
The group was called the Grandmothers.,2,5,== Career ==,32565824
The group recorded a few albums and reunited in 2002.,3,5,== Career ==,32565824
"Buzz died on February 1, 2004, at the age of 72.",0,6,== Career ==,32565824
He was survived by his brother Bunk Gardner.,1,6,== Career ==,32565824
==,0,7,== Discography ==,32565824
Discography ==,1,7,== Discography ==,32565824
René Thomas quintet: rené thomas et son quintette 1954,0,8,== Discography ==,32565824
Bobby Jaspar: bobby jaspar's new jazz vol.2 1954,0,9,== Discography ==,32565824
Andre Hodeir et le jazz groupe de paris: essais 1955,0,10,== Discography ==,32565824
===,0,11,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
With Frank Zappa and the Mothers of Invention ===,1,11,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
Burnt Weeny Sandwich (1970),0,12,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
Weasels Ripped My Flesh (1970),0,13,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
You Can't Do That On Stage Anymore Sampler (1988),0,14,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
You Can't Do That On Stage Anymore Vol.,0,15,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
1 (1988),1,15,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
You Can't Do That On Stage Anymore Vol.,0,16,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
4 (1991),1,16,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
You Can't Do That On Stage Anymore Vol.,0,17,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
5 (1992),1,17,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
BTB I:,0,18,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
The Ark (1991),1,18,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
BTB II:,0,19,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
Our Man In Nirvana (1992),1,19,== Discography == | === With Frank Zappa and the Mothers of Invention ===,32565824
===,0,20,== Discography == | === With Captain Beefheart & his Magic Band ===,32565824
With Captain Beefheart & his Magic Band ===,1,20,== Discography == | === With Captain Beefheart & his Magic Band ===,32565824
Trout Mask Replica (1969),0,21,== Discography == | === With Captain Beefheart & his Magic Band ===,32565824
===,0,22,== Discography == | === Geronimo Black ===,32565824
Geronimo Black =,1,22,== Discography == | === Geronimo Black ===,32565824
==,2,22,== Discography == | === Geronimo Black ===,32565824
Geronimo Black (1972),0,23,== Discography == | === Geronimo Black ===,32565824
===,0,24,== Discography == | === Tim Buckley ===,32565824
Tim Buckley ===,1,24,== Discography == | === Tim Buckley ===,32565824
