sentences,sentenceIndex,paragraphIndex,section,wikiId
"Deborah Cox (born July 13, 1974) is a Canadian singer, songwriter, actress, and record producer.",0,0,N/A,956166
"Born and raised in Toronto, she began performing on television commercials at age 12, and entered various talent shows in her teenage years before becoming a professional backing vocalist for Celine Dion.",1,0,N/A,956166
"In 1994, Cox relocated to the United States and was signed to Arista Records by Clive Davis, releasing her self-titled debut album the following year.",2,0,N/A,956166
"Her second studio album, One Wish (1998), was certified platinum in the United States.",3,0,N/A,956166
"It was marked by the commercial success of the pop crossover single ""Nobody's Supposed to Be Here"", which would become her most successful entry on the Billboard Hot 100 chart, peaking at number two and remaining there for eight consecutive weeks.",4,0,N/A,956166
"Cox signed with J Records for her third studio album The Morning After (2002), which saw moderate commercial success.",5,0,N/A,956166
"Cox ventured into acting in the 2000s, making her film debut in the Canadian drama film Love Come Down (2000) and her stage debut in 2004, in the title role in the Broadway musical Aida.",0,1,N/A,956166
"She has since appeared in smaller films and several musical productions, including the horror-drama Jekyll & Hyde, the biographical musical Josephine and the musical adaptation of The Bodyguard.",1,1,N/A,956166
"Cox's most recent studio albums, Destination Moon (2007) and The Promise (2008), have been released through her own independent record label, Deco Recording Group.",2,1,N/A,956166
"In 2017, her single ""Let the World Be Ours Tonight"" became her 13th number-one hit on Billboard's Dance Club Songs over the span of three consecutive decades.",3,1,N/A,956166
"In 2016, Billboard listed Cox at 23rd on its list of the Greatest of All Time Top Dance Club Artists.",4,1,N/A,956166
"An eight-time Juno Award nominee, she has won four awards and is often cited as Canada's top R&B artist.",5,1,N/A,956166
==,0,2,== Early life ==,956166
Early life ==,1,2,== Early life ==,956166
"Deborah Cox was born in Toronto to parents of Afro-Guyanese descent, grew up in Scarborough, Toronto, was raised Catholic, and attended John XXIII Catholic Elementary School and Earl Haig Secondary School.",0,3,== Early life ==,956166
"She began singing on TV commercials at age 12, and entered various talent shows including an appearance on Tiny Talent Time.",1,3,== Early life ==,956166
"She performed in nightclubs as a teenager, and began to write music around the same time.",2,3,== Early life ==,956166
"Cox entered the music industry in the early 1990s, performing as a backup vocalist for Celine Dion for six months.",3,3,== Early life ==,956166
"In 1992 she also appeared on Devon's LP entitled ""It's My Nature"" on the track That's A Friend.",4,3,== Early life ==,956166
"After receiving many rejection letters from Canadian record labels that claimed their ""quota"" had been reached, Cox moved to Los Angeles in 1994 with producer and songwriting partner, Lascelles Stephens.",5,3,== Early life ==,956166
==,0,4,== Career ==,956166
Career ==,1,4,== Career ==,956166
===,0,5,== Career == | === 1995–1999: Debut and One Wish ===,956166
1995–1999:,1,5,== Career == | === 1995–1999: Debut and One Wish ===,956166
Debut and One Wish =,2,5,== Career == | === 1995–1999: Debut and One Wish ===,956166
==,3,5,== Career == | === 1995–1999: Debut and One Wish ===,956166
"In 1995, label executive Clive Davis signed Cox to Arista Records.",0,6,== Career == | === 1995–1999: Debut and One Wish ===,956166
"Featuring production from Dallas Austin, Keith Crouch, Tim & Bob, and Kenneth ""Babyface"" Edmonds, she released her self-titled debut album the same year.",1,6,== Career == | === 1995–1999: Debut and One Wish ===,956166
"A middling commercial and critical success, the album peaked at number 102 on US Billboard 200 but emerged as a steady seller, eventually receiving a gold certification by the Recording Industry Association of America (RIAA), while going platinum in Canada.",2,6,== Career == | === 1995–1999: Debut and One Wish ===,956166
"Lead single ""Sentimental"" entered the top five on the US Hot R&B/Hip-Hop Songs, while follow-up ""Who Do U Love"" attained worldwide success, becoming a top twenty success in Australia, New Zealand and the US, also reaching the top of Billboard's Dance Club Songs.",3,6,== Career == | === 1995–1999: Debut and One Wish ===,956166
"In 1996, Deborah Cox won Cox a Juno Award for Best R&B/Soul Recording at the annual award ceremony and earned her a Best Soul/R&B New Artist nomination at the 1996 American Music Awards.",4,6,== Career == | === 1995–1999: Debut and One Wish ===,956166
"Cox contributed the non-album song ""Things Just Ain't The Same"" to the soundtrack to the 1997 film Money Talks.",0,7,== Career == | === 1995–1999: Debut and One Wish ===,956166
"A dance remix of the song, produced by Hex Hector, became her second number-one hit on Billboard's Dance Club Songs chart and was included on her second album, 1998's One Wish.",1,7,== Career == | === 1995–1999: Debut and One Wish ===,956166
"As with her self-titled debut album, her sophomore effort was once again executive-produced by Davis, but featured more uptempo, contemporary R&B, and a slew of new producers and personnel to incorporate dance and club music, including Montell Jordan, Anthony ""Shep"" Crawford, Rodney ""Darkchild"" Jerkins, and DJ Quik.",2,7,== Career == | === 1995–1999: Debut and One Wish ===,956166
