sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ken Tamplin (born December 11, 1963) is an American Christian rock performer and vocal coach.",0,0,N/A,7253962
Tamplin is known for his vocal range and has composed music for television and movies.,1,0,N/A,7253962
==,0,1,== Early years ==,7253962
Early years ==,1,1,== Early years ==,7253962
Ken began playing guitar at age six and singing at age nine.,0,2,== Early years ==,7253962
"Despite being raised in a Christian home, he was not openly Christian until some time before he began his musical career.",1,2,== Early years ==,7253962
"""I've been on fire for Him ever since"", Tamplin was quoted as saying.",2,2,== Early years ==,7253962
==,0,3,== Career ==,7253962
Career ==,1,3,== Career ==,7253962
"Tamplin is one of the founding members of the group Shout, along with Chuck King.",0,4,== Career ==,7253962
"He is also the winner of four GMA Dove Awards, including Hard Music Album of the Year at the 24th GMA Dove Awards in 1993, for his album Tamplin.",1,4,== Career ==,7253962
"In the 1980s, he auditioned for the German metal band Accept, invited by producer Dieter Dierks.",0,5,== Career ==,7253962
"In 2001 Tamplin produced the album Make Me Your Voice, featuring gospel singer Andraé Crouch, to help raise funds for Christian groups working in Sudan.",1,5,== Career ==,7253962
Tamplin also runs the Ken Tamplin Vocal Academy.,2,5,== Career ==,7253962
"Former students include Gabriela Gunčíková, who later went on to success with the Trans-Siberian Orchestra and to represent the Czech Republic at Eurovision, and Xiomara Crystal, a featured singer on the Rock Meets Classic tour.",3,5,== Career ==,7253962
==,0,6,== Personal life ==,7253962
Personal life ==,1,6,== Personal life ==,7253962
Tamplin is married and has two children.,0,7,== Personal life ==,7253962
"He is cousin to Sammy Hagar, a successful solo artist, former Van Halen and current Chickenfoot frontman.",1,7,== Personal life ==,7253962
===,0,8,== Personal life == | === Bands ===,7253962
Bands =,1,8,== Personal life == | === Bands ===,7253962
=,2,8,== Personal life == | === Bands ===,7253962
=,3,8,== Personal life == | === Bands ===,7253962
Joshua,0,9,== Personal life == | === Bands ===,7253962
Magdallan,0,10,== Personal life == | === Bands ===,7253962
Shout,0,11,== Personal life == | === Bands ===,7253962
Tamplin,0,12,== Personal life == | === Bands ===,7253962
===,0,13,== Personal life == | === Film credits ===,7253962
Film credits =,1,13,== Personal life == | === Film credits ===,7253962
==,2,13,== Personal life == | === Film credits ===,7253962
source:,0,14,== Personal life == | === Film credits ===,7253962
The Punisher,0,15,== Personal life == | === Film credits ===,7253962
Lionheart,0,16,== Personal life == | === Film credits ===,7253962
Wild America,0,17,== Personal life == | === Film credits ===,7253962
The Waterboy,0,18,== Personal life == | === Film credits ===,7253962
Charlie's Angels,0,19,== Personal life == | === Film credits ===,7253962
The Mod Squad,0,20,== Personal life == | === Film credits ===,7253962
Major League: Back to the Minors,0,21,== Personal life == | === Film credits ===,7253962
Inspector Gadget,0,22,== Personal life == | === Film credits ===,7253962
To End All Wars,0,23,== Personal life == | === Film credits ===,7253962
Hot Tub Time Machine,0,24,== Personal life == | === Film credits ===,7253962
Flicka,0,25,== Personal life == | === Film credits ===,7253962
===,0,26,== Personal life == | === Television credits ===,7253962
Television credits =,1,26,== Personal life == | === Television credits ===,7253962
=,2,26,== Personal life == | === Television credits ===,7253962
=,3,26,== Personal life == | === Television credits ===,7253962
source:,0,27,== Personal life == | === Television credits ===,7253962
Bad Girls Club,0,28,== Personal life == | === Television credits ===,7253962
The Hills,0,29,== Personal life == | === Television credits ===,7253962
The Real World,0,30,== Personal life == | === Television credits ===,7253962
A Double Shot at Love,0,31,== Personal life == | === Television credits ===,7253962
Bromance,0,32,== Personal life == | === Television credits ===,7253962
Sex and the City,0,33,== Personal life == | === Television credits ===,7253962
Malcolm in the Middle,0,34,== Personal life == | === Television credits ===,7253962
Baywatch,0,35,== Personal life == | === Television credits ===,7253962
The Ex Files,0,36,== Personal life == | === Television credits ===,7253962
Friends,0,37,== Personal life == | === Television credits ===,7253962
Entertainment Tonight,0,38,== Personal life == | === Television credits ===,7253962
Melrose Place,0,39,== Personal life == | === Television credits ===,7253962
"Sister, Sister",0,40,== Personal life == | === Television credits ===,7253962
The Howie Mandel Show,0,41,== Personal life == | === Television credits ===,7253962
Wall of Separation,0,42,== Personal life == | === Television credits ===,7253962
Tosh.0,0,43,== Personal life == | === Television credits ===,7253962
===,0,44,== Personal life == | === Additional credits ===,7253962
Additional credits =,1,44,== Personal life == | === Additional credits ===,7253962
==,2,44,== Personal life == | === Additional credits ===,7253962
Kiss – Carnival of Souls: The Final Sessions,0,45,== Personal life == | === Additional credits ===,7253962
Illegal Tender Band – Heaven Rocks,0,46,== Personal life == | === Additional credits ===,7253962
==,0,47,== Discography ==,7253962
Discography ==,1,47,== Discography ==,7253962
"In addition to the bands mentioned above, Ken Tamplin sung and played on these albums.",0,48,== Discography ==,7253962
===,0,49,== Discography == | === Albums ===,7253962
Albums ===,1,49,== Discography == | === Albums ===,7253962
1984 – Joshua  – Surrender,0,50,== Discography == | === Albums ===,7253962
1987 – Shout – It Won't Be Long,0,51,== Discography == | === Albums ===,7253962
1988 – Shout – In Your Face,0,52,== Discography == | === Albums ===,7253962
1989 –,0,53,== Discography == | === Albums ===,7253962
Angelica – Angelica,1,53,== Discography == | === Albums ===,7253962
1989 –,0,54,== Discography == | === Albums ===,7253962
The Power Team – Take 'Em Back,1,54,== Discography == | === Albums ===,7253962
1990 – Tamplin and Friends – An Axe to Grind,0,55,== Discography == | === Albums ===,7253962
1991 – Ken Tamplin – Soul Survivor,0,56,== Discography == | === Albums ===,7253962
1991 –,0,57,== Discography == | === Albums ===,7253962
Magdallan – Big Bang,1,57,== Discography == | === Albums ===,7253962
1992 – Rock Of The 80's – Volume 1,0,58,== Discography == | === Albums ===,7253962
1993 –,0,59,== Discography == | === Albums ===,7253962
Tamplin – Tamplin,1,59,== Discography == | === Albums ===,7253962
1993 – Hollywood Hairspray – Volume 2,0,60,== Discography == | === Albums ===,7253962
1994 – Shout – At The Top Of Their Lungs,0,61,== Discography == | === Albums ===,7253962
1995 – Tamplin – In the Witness Box,0,62,== Discography == | === Albums ===,7253962
1995 – Ken Tamplin – We the People,0,63,== Discography == | === Albums ===,7253962
1995 – Ken Tamplin – Goin' Home,0,64,== Discography == | === Albums ===,7253962
1996 –,0,65,== Discography == | === Albums ===,7253962
Magdallan – End Of The Ages,1,65,== Discography == | === Albums ===,7253962
1997 – Ken Tamplin – Liquid Music Compilation,0,66,== Discography == | === Albums ===,7253962
1997 – Ken Tamplin – The Colors of Christmas,0,67,== Discography == | === Albums ===,7253962
1997 – Shout – Back,0,68,== Discography == | === Albums ===,7253962
1998 –,0,69,== Discography == | === Albums ===,7253962
Major League Soundtrack – Back To The Minors,1,69,== Discography == | === Albums ===,7253962
1999 – Ken Tamplin – Brave Days of Old,0,70,== Discography == | === Albums ===,7253962
2001 – Ken Tamplin – Where Love Is,0,71,== Discography == | === Albums ===,7253962
2001 – Ken Tamplin – Make Me Your Voice 1,0,72,== Discography == | === Albums ===,7253962
2002 – Laudamus – Lost In Vain,0,73,== Discography == | === Albums ===,7253962
2003 – Ken Tamplin and Friends – Wake the Nations,0,74,== Discography == | === Albums ===,7253962
2004 – Ken Tamplin – Make Me Your Voice 2,0,75,== Discography == | === Albums ===,7253962
2009 – Ken Tamplin – How Sweet the Sound (Spring Hill Music U.S.),0,76,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 1,0,77,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 2,0,78,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 3,0,79,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 4,0,80,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 5,0,81,== Discography == | === Albums ===,7253962
2011 – Ken Tamplin – Got You Covered Vol 6,0,82,== Discography == | === Albums ===,7253962
2012 – Ken Tamplin – Then Sings My Soul,0,83,== Discography == | === Albums ===,7253962
2012 – Ken Tamplin – Superstar Medleys,0,84,== Discography == | === Albums ===,7253962
2014 – Ken Tamplin – Ballads of Ken Tamplin Vol 1,0,85,== Discography == | === Albums ===,7253962
==,0,86,== References ==,7253962
References ==,1,86,== References ==,7253962
==,0,87,== External links ==,7253962
External links ==,1,87,== External links ==,7253962
Official website,0,88,== External links ==,7253962
Ken Tamplin Vocal Academy,0,89,== External links ==,7253962
Profile at No Life Til Metal,0,90,== External links ==,7253962
Ken Tamplin at IMDb,0,91,== External links ==,7253962
