sentences,sentenceIndex,paragraphIndex,section,wikiId
"John Harold Kander (born March 18, 1927) is an American composer, known largely for his work in the musical theater.",0,0,N/A,198946
"As part of the songwriting team Kander and Ebb (featuring lyricist Fred Ebb), Kander wrote the scores for 15 musicals, including Cabaret (1966) and Chicago (1975), both of which were later adapted into acclaimed films.",1,0,N/A,198946
"He and Ebb also wrote the standard ""New York, New York"" (also known as ""Theme from New York, New York"").",2,0,N/A,198946
==,0,1,== Early life ==,198946
Early life ==,1,1,== Early life ==,198946
"Kander attended his first opera performances at the age of nine, when the San Carlo Opera came to Kansas City with their productions of Aida and Madama Butterfly.",0,2,== Early life ==,198946
"According to Kander, ""My mother took me and we sat in the first row.",1,2,== Early life ==,198946
"There were these giants on the stage, and my feet were dangling over my seat.",2,2,== Early life ==,198946
"It was overwhelming for me, even though I could see the strings that held the beards on the Egyptian soldiers....",3,2,== Early life ==,198946
My interest in telling a story through music in many ways derived from early experiences like those.,4,2,== Early life ==,198946
"""Kander was raised in Kansas City, and attended Westport High School, before transferring to the Pembroke Country-Day School.",5,2,== Early life ==,198946
"During the 1940s, Kander joined the United States Merchant Marine Cadet Corps.",6,2,== Early life ==,198946
"After completing his training in California and sailing between San Francisco and Asia, Kander left the Corps on May 3, 1946.",7,2,== Early life ==,198946
"However, due to rule changes governing national service, Kander was forced to enlist in the Army Reserves in September of the same year, after having already completed one semester at the Oberlin Conservatory of Music.",8,2,== Early life ==,198946
"During the Korean War, Kander was ordered back into active duty, but he was forced to remain in New York City for six months of observation after a medical physical revealed scars on his lungs.",9,2,== Early life ==,198946
"He was officially discharged on July 3, 1957.",10,2,== Early life ==,198946
"Kander studied music at Oberlin College and Columbia University, where he was a protégé of Douglas Moore and studied composition with Jack Beeson and Otto Luening.",11,2,== Early life ==,198946
He earned his master's degree from Columbia University in 1953.,12,2,== Early life ==,198946
==,0,3,== Career ==,198946
Career ==,1,3,== Career ==,198946
"Following his studies, Kander began conducting at summer theaters before serving as a rehearsal pianist for the musical West Side Story by Leonard Bernstein and Jerome Robbins in New York.",0,4,== Career ==,198946
"While working, Kander met the choreographer, Jerome Robbins, who suggested that Kander compose the dance music for the show in 1959.",1,4,== Career ==,198946
"After that experience, he wrote dance arrangements for Irma la Douce in 1960.",2,4,== Career ==,198946
"Kander's first produced musical was A Family Affair in 1962, written with James and William Goldman.",3,4,== Career ==,198946
"The same year, Kander met Fred Ebb through their mutual publisher, Tommy Volando.",4,4,== Career ==,198946
"The first song Kander and Ebb wrote together, ""My Coloring Book"", was made popular by a recording from Sandy Stewart and their second song, ""I Don't Care Much"", was made famous by Barbra Streisand, and Kander and Ebb became a permanent team.",5,4,== Career ==,198946
"In 1965, Kander and Ebb wrote music for their first show on Broadway, Flora the Red Menace, produced by Hal Prince, directed by George Abbott, and with book by George Abbott and Robert Russell, in which Liza Minnelli made her Broadway debut.",6,4,== Career ==,198946
"Kander and Ebb have since been associated with writing material for both Liza Minnelli and Chita Rivera (including the musicals Zorba, Chicago, The Rink, and Kiss of the Spider Woman) and have produced special material for their appearances live and on television, such as Liza with a Z. The Broadway musicals Cabaret and Chicago have been made into films.",7,4,== Career ==,198946
"The film version of Chicago won several 2002 Academy Awards, including for best picture, film editing, costume design, art direction and sound.",8,4,== Career ==,198946
"In his musicological and biographical study of the collaboration of Kander and Ebb, James Leve discusses the full history of Cabaret and Chicago in chapters titled ""The Divinely Decadent Lives of Cabaret"" and ""Chicago: Broadway to Hollywood"".",9,4,== Career ==,198946
"As Leve notes, Cabaret, which is a musical adaptation of Christopher Isherwood's The Berlin Stories,  was an ""ideal vehicle for Kander and Ebb's brittle and self-referential brand of musical theater.""",10,4,== Career ==,198946
This insight also holds true for Chicago.,11,4,== Career ==,198946
"Kander, along with Ebb, also wrote songs for Thornton Wilder's The Skin of Our Teeth, and it was set to premiere in London, but the rights were pulled by Wilder's nephew.",0,5,== Career ==,198946
"He also says that Harvey Schmidt and Tom Jones, the writers of The Fantasticks, wrote a musical of Wilder's Our Town and it took them thirteen years to write, only to have the rights pulled as well by the nephew.",1,5,== Career ==,198946
"Kander's first musical without Ebb in many years, The Landing, with book and lyrics by Greg Pierce, premiered Off-Broadway at the Vineyard Theatre on October 23, 2013.",2,5,== Career ==,198946
"The musical, which was a series of three ""mini-musicals"" was directed by Walter Bobbie and starred David Hyde Pierce and Julia Murney.",3,5,== Career ==,198946
"Kander's musical Kid Victory, with book and lyrics by Greg Pierce, had its world premiere February 28, 2015 at the Signature Theatre in Arlington, Virginia.",4,5,== Career ==,198946
"Kid Victory premiered Off-Broadway at the Vineyard Theatre on February 1, 2017 in previews, and opened officially on February 22, 2017.",5,5,== Career ==,198946
Direction is by Liesl Tommy with choreography by Christopher Windom.,6,5,== Career ==,198946
The cast features Jeffry Denman and Karen Ziemba.,7,5,== Career ==,198946
Kander (music) and David Thompson (lyrics) wrote the dance play The Beast in the Jungle which opened Off-Broadway at the Vineyard Theatre.,8,5,== Career ==,198946
