sentences,sentenceIndex,paragraphIndex,section,wikiId
"Stanisław Wisłocki (July 7, 1921 – May 31, 1998) was a Polish conductor of classical music who performed and recorded with many internationally renowned orchestras, ensembles and virtuoso musicians and is highly regarded for his interpretations of Beethoven, Mozart, Prokofiev, Rachmaninoff, Schumann and Tchaikovsky.",0,0,N/A,30560604
==,0,1,== Early life ==,30560604
Early life ==,1,1,== Early life ==,30560604
"Wisłocki was born in Rzeszów, Poland.",0,2,== Early life ==,30560604
"He began his studies in Lwów [Lviv] under Seweryn Barbag, and continued during the war at the Academy of Music in Timișoara and Bucharest under George Simonis (composition and conducting), Emil Mikhail (piano), and George Enescu.",1,2,== Early life ==,30560604
"It was during this time that he began his artistic career, performing as a pianist and conductor in Romania.",2,2,== Early life ==,30560604
==,0,3,== Career ==,30560604
Career ==,1,3,== Career ==,30560604
"After returning to Poland in 1945, Wisłocki founded the chamber orchestra ""Polish Society for the Promotion of Folk Music"".",0,4,== Career ==,30560604
"Two years later he started the Poznan Philharmonic Orchestra, where he was artistic director and conductor for 11 years.",1,4,== Career ==,30560604
"From 1961 to 1967 he was director of the Warsaw Philharmonic Orchestra, and from 1978-1982 director and artistic director of Symphony Orchestra of Radio and Television in Katowice.",2,4,== Career ==,30560604
"During this period he performed in Europe, the United States, Canada, South America and Japan.",3,4,== Career ==,30560604
"In 1948 he began teaching, and in 1951 he led classes in conducting at the Academy of Music in Poznań.",4,4,== Career ==,30560604
In 1955 he became a professor at the National Academy of Music in Warsaw and from 1958 was Head of the Department of Conducting.,5,4,== Career ==,30560604
"Among his students were: Tomasz Bugaj, Zbigniew Graca, Jacek Kaspszyk, Simon Kawalla, Wojciech Michniewski, Andrew Straszynski, Ruben Silva, Juan Carlos Nuñez and Henryk Wojnarowski.",6,4,== Career ==,30560604
"A few of the notable soloists that he performed with were: Sviatoslav Richter, Roman Totenberg and Ivry Gitlis.",7,4,== Career ==,30560604
At the turn of the 1990s he was appointed Music Director of the National Philharmonic Orchestra of Venezuela.,0,5,== Career ==,30560604
==,0,6,== Awards ==,30560604
Awards ==,1,6,== Awards ==,30560604
"Stanisław Wisłocki was awarded many prestigious awards, including the Grand Prix du Disque, Académie Charles Cros in Paris (for ""Piano Concerto"" by Sergey Rachmaninoff with Sviatoslav Richter and the National Philharmonic Orchestra ), the Minister of Culture and Art Prize of the Polish Composers Union and numerous Polish and foreign decorations.",0,7,== Awards ==,30560604
==,0,8,== Discography ==,30560604
Discography ==,1,8,== Discography ==,30560604
Extensive AllMusic entry - http://www.allmusic.com/artist/stanislaw-wislocki-q60929/credits/all,0,9,== Discography ==,30560604
Extensive Discogs entry - http://www.discogs.com/artist/Stanislaw+Wislocki,0,10,== Discography ==,30560604
==,0,11,== Film work ==,30560604
Film work ==,1,11,== Film work ==,30560604
Trzy kroki po ziemi - 1965,0,12,== Film work ==,30560604
Dziadek do orzechów  - 1967,0,13,== Film work ==,30560604
The Deluge - 1974,0,14,== Film work ==,30560604
The Conductor - 1980,0,15,== Film work ==,30560604
The Polish Bride - 1998,0,16,== Film work ==,30560604
==,0,17,== External links ==,30560604
External links ==,1,17,== External links ==,30560604
Henryk Wieniawski - Concerto for Violin,0,18,== External links ==,30560604
No 2 D minor Op 22 on YouTube,1,18,== External links ==,30560604
==,0,19,== References ==,30560604
References ==,1,19,== References ==,30560604
