sentences,sentenceIndex,paragraphIndex,section,wikiId
"Lee Kerslake (16 April 1947 – 19 September 2020) was an English musician, best known as the longtime drummer and backing vocalist for the rock band Uriah Heep and for his work with Ozzy Osbourne in the early 1980s.",0,0,N/A,3204102
==,0,1,== Biography ==,3204102
Biography ==,1,1,== Biography ==,3204102
===,0,2,== Biography == | === Early life and career ===,3204102
Early life and career,1,2,== Biography == | === Early life and career ===,3204102
===,2,2,== Biography == | === Early life and career ===,3204102
"Kerslake was born in Winton, Bournemouth, Hampshire (now Dorset), England.",0,3,== Biography == | === Early life and career ===,3204102
"At age 11, he began playing drums and got his first professional gig with the Gods in 1969, going on to record three albums with the band.",1,3,== Biography == | === Early life and career ===,3204102
He later played with Toe Fat and National Head Band before linking up with Uriah Heep in November 1971.,2,3,== Biography == | === Early life and career ===,3204102
===,0,4,== Biography == | === Uriah Heep ===,3204102
Uriah Heep ===,1,4,== Biography == | === Uriah Heep ===,3204102
"Kerslake first appeared with Uriah Heep on their 1972 album Demons and Wizards and went on to record nine studio records, as well as a live album, with the band before departing in 1978 after the Fallen Angels tour.",0,5,== Biography == | === Uriah Heep ===,3204102
"He also played on David Byron's and Ken Hensley's solo albums, among other efforts during this period.",1,5,== Biography == | === Uriah Heep ===,3204102
"On the Firefly album he was credited as Lee ""The Bear"" Kerslake, the nickname being a reference to his beard growth and overall solid physical build.",2,5,== Biography == | === Uriah Heep ===,3204102
"After achieving extreme commercial success with Ozzy Osbourne in the early 1980s, Kerslake rejoined Uriah Heep in time for their Abominog album, regarded as a comeback album for the band by many critics.",0,6,== Biography == | === Uriah Heep ===,3204102
"He would remain with the band until January 2007, appearing on an additional six studio albums, bringing his total contribution to Uriah Heep's output to 17 studio albums, along with several live albums.",1,6,== Biography == | === Uriah Heep ===,3204102
===,0,7,== Biography == | === Ozzy Osbourne ===,3204102
Ozzy Osbourne ===,1,7,== Biography == | === Ozzy Osbourne ===,3204102
"In 1980, Kerslake met ex-Black Sabbath vocalist Ozzy Osbourne by chance in an elevator at the Kings Cross Hotel in Australia.",0,8,== Biography == | === Ozzy Osbourne ===,3204102
"""He was in one corner with his bodyguard and his manager, and I was in the other corner with mine.",1,8,== Biography == | === Ozzy Osbourne ===,3204102
"Rather funny"".",2,8,== Biography == | === Ozzy Osbourne ===,3204102
"They would soon form the band Blizzard of Ozz with bassist Bob Daisley and guitarist Randy Rhoads, though the band would soon become an Ozzy Osbourne solo project due to a management decision.",3,8,== Biography == | === Ozzy Osbourne ===,3204102
"Kerslake's work can be heard on Osbourne's first two solo albums, Blizzard of Ozz and Diary of a Madman, as well as the 1980 Live EP and parts of the 1987 Tribute live album.",4,8,== Biography == | === Ozzy Osbourne ===,3204102
"Kerslake left Osbourne's band in early 1981 to care for his mother, who had fallen ill.",0,9,== Biography == | === Ozzy Osbourne ===,3204102
"On the Diary of a Madman notes, Kerslake and bassist Bob Daisley were not credited, with drummer Tommy Aldridge and bassist Rudy Sarzo instead receiving credit.",1,9,== Biography == | === Ozzy Osbourne ===,3204102
"Aldridge has stated of the Diary of a Madman album, ""I think it's pretty obvious that it's not my drumming on that album.",2,9,== Biography == | === Ozzy Osbourne ===,3204102
"I have never taken credit for that recording and have always given Lee Kerslake, whenever asked or interviewed, the credit he rightly deserves.""",3,9,== Biography == | === Ozzy Osbourne ===,3204102
===,0,10,== Biography == | === Later career ===,3204102
Later career =,1,10,== Biography == | === Later career ===,3204102
==,2,10,== Biography == | === Later career ===,3204102
"In 1998, Kerslake and Daisley filed a joint lawsuit against Osbourne and his wife/manager Sharon, seeking royalties and songwriting credits for their contributions to the Blizzard of Ozz and Diary of a Madman albums.",0,11,== Biography == | === Later career ===,3204102
The Osbourne camp responded by removing Kerslake and Daisley's performances from the 2002 reissues of both albums and having them re-recorded by bassist Robert Trujillo and drummer Mike Bordin.,1,11,== Biography == | === Later career ===,3204102
"Due to fan objection, the original bass and drum tracks were restored when the albums were again reissued in 2011.",2,11,== Biography == | === Later career ===,3204102
"Kerslake was unsure why the Osbourne camp had treated him so negatively: ""The only thing I could ever recall was once Ozzy had asked me to speak to her (Sharon) on his behalf regarding the two shows in New York in one night as Ozzy said 'I can't do two shows in one night - not with my voice!'",0,12,== Biography == | === Later career ===,3204102
He told me to tell her.,1,12,== Biography == | === Later career ===,3204102
I did as he said.,2,12,== Biography == | === Later career ===,3204102
I would have died for Ozzy as we were a band and I loved him as such.,3,12,== Biography == | === Later career ===,3204102
"Because I broke the news to her, she's hated my guts"", he recalled in 2011.",4,12,== Biography == | === Later career ===,3204102
"Entertainment attorney Steven Machat, who was involved in the deal Osbourne signed with Jet Records, said in his 2011 book Gods, Gangsters and Honour: A Rock 'n' Roll Odyssey that Sharon was not happy with the level of creative input that Daisley and Kerslake had in the band and wanted Ozzy to have full control.",5,12,== Biography == | === Later career ===,3204102
He surmises this led to the split and any ill-will she has since harboured for the drummer.,6,12,== Biography == | === Later career ===,3204102
"Album producer Max Norman, who produced both albums, concurs that Daisley and Kerslake made considerable songwriting contributions during their time in the band, while also noting that the Osbourne camp ""might want to dispute that now.",7,12,== Biography == | === Later career ===,3204102
"""In 2003, Kerslake became involved in 'super group' Living Loud, a hard rock project also featuring bassist Bob Daisley, guitarist Steve Morse and singer Jimmy Barnes.",8,12,== Biography == | === Later career ===,3204102
Keyboardist Don Airey made a guest appearance.,9,12,== Biography == | === Later career ===,3204102
"The group released a debut self-titled CD, featuring covers of several Daisley/Kerslake penned Ozzy Osbourne tracks.",10,12,== Biography == | === Later career ===,3204102
"In 2003, Kerslake and Daisley's lawsuit was dismissed by the United States District Court in Los Angeles.",0,13,== Biography == | === Later career ===,3204102
This dismissal was upheld by the United States Court of Appeals for the Ninth Circuit.,1,13,== Biography == | === Later career ===,3204102
"Kerslake performed with his own band the ""Lee Kerslake Band"", guested with various bands and regularly joined ex-Heep members Ken Hensley and Paul Newton in ""Uriah Heep Legends"".",2,13,== Biography == | === Later career ===,3204102
