sentences,sentenceIndex,paragraphIndex,section,wikiId
"Charlie Irvis (May 6, 1899, New York City – 1939) was an American jazz trombonist, best known for performing in Duke Ellington's band.",0,0,N/A,14937737
Irvis played with Bubber Miley in his youth and then with blues singer Lucille Hegamin and her Blue Flame Syncopators from 1920 to 1921.,1,0,N/A,14937737
"Following this he played with Willie ""The Lion"" Smith and with Duke Ellington's orchestra (1924–1926), as well as recording occasionally with Clarence Williams between 1923 and 1927.",2,0,N/A,14937737
"Irvis, along with friends Miley and Tricky Sam Nanton, all contributed to the development of ""jungle sounds"" (growl effects) in trombone playing.",3,0,N/A,14937737
"After leaving Ellington's band, he recorded with Fats Waller (1927, 1929) and played with Charlie Johnson (1927–1928) and Jelly Roll Morton (1929–1930).",4,0,N/A,14937737
"Some of his latest recordings were in 1931 with Miley again, and shortly thereafter with Elmer Snowden.",5,0,N/A,14937737
"After the early 1930s, Irvis apparently stopped playing, and died around 1939 in obscurity.",6,0,N/A,14937737
==,0,1,== References ==,14937737
References ==,1,1,== References ==,14937737
