sentences,sentenceIndex,paragraphIndex,section,wikiId
"Angela Gehann-Dernbach (born February 21, 1958, in Bucharest, Romania) is a German conductor, organist and singer based in Darmstadt, Germany.",0,0,N/A,18927664
"Gehann-Dehrbach has chaired both the Internationale Gesellschaft für Deutsche Romantik (the International Society for German Romanticism) and the Baussnern Society, an organization dedicated to the music of composer Waldemar von Baußnern (1866–1931).",0,1,N/A,18927664
She has won prizes in international choral competitions and led choir tours of 12 European countries and the United States.,1,1,N/A,18927664
"At present she conducts both the chamber choir of Marienhöhe Darmstadt and the vocal ensemble Cantabile Darmstadt; since 2006, both the Bach-Chor Darmstadt and Kammerorchester Pro Musica have been under her musical direction.",0,2,N/A,18927664
==,0,3,== External links ==,18927664
External links ==,1,3,== External links ==,18927664
(in German) Baussnern Society,0,4,== External links ==,18927664
