sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ingmar Bengtsson (2 March 1920 – 3 December 1989) was a Swedish musicologist, music critic, and music educator.",0,0,N/A,41723835
"Born in Stockholm, he was educated at the Royal Swedish Academy of Music where he was a pupil of Olof Wibergh and at Uppsala University where he studied musicology with Carl-Allan Moberg.",1,0,N/A,41723835
He also studied privately with Gottfrid Boon.,2,0,N/A,41723835
From 1943 to 1959 he was music critic for the newspaper Svenska Dagbladet.,3,0,N/A,41723835
From 1961 to 1986 he was Chairman of the Swedish Society for Music Research and for several decades he served as editor for musicology journal Svensk tidskrift för musikforskning.,4,0,N/A,41723835
He was the (senior) professor of musicology at Uppsala University from 1961 until his retirement in 1985.,5,0,N/A,41723835
==,0,1,== References ==,41723835
References ==,1,1,== References ==,41723835
