sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ann K. Powers (born February 4, 1964) is an American writer and pop music critic.",0,0,N/A,1520256
"She is a music critic for NPR and a contributor at the Los Angeles Times, where she was previously chief pop critic.",1,0,N/A,1520256
She has also served as pop critic at The New York Times and an editor at The Village Voice.,2,0,N/A,1520256
"Powers is the author of Weird Like Us: My Bohemian America, a memoir; Good Booty: Love and Sex, Black & White, Body and Soul in American Music, on eroticism in American pop music; and Piece by Piece, co-authored with Tori Amos.",3,0,N/A,1520256
==,0,1,== Early life and education ==,1520256
Early life and education,1,1,== Early life and education ==,1520256
==,2,1,== Early life and education ==,1520256
"Powers was born and raised in Seattle, Washington.",0,2,== Early life and education ==,1520256
"During elementary school, her first poem was published in the Our Lady of Fatima school newspaper.",1,2,== Early life and education ==,1520256
"Powers earned a Bachelor of Arts degree in creative writing from San Francisco State University, and a Master of Arts degree in American literature from the University of California, Berkeley.",2,2,== Early life and education ==,1520256
Powers studied literary theory.,3,2,== Early life and education ==,1520256
"She also wrote about music, feminism, film, and religion.",4,2,== Early life and education ==,1520256
==,0,3,== Career ==,1520256
Career ==,1,3,== Career ==,1520256
"Powers' professional writing career began in 1980 while she was still in high school, when she started writing for the Seattle music weekly magazine The Rocket.",0,4,== Career ==,1520256
"After college, in 1986, Powers started writing about popular music and pop culture as a columnist at the San Francisco Weekly.",1,4,== Career ==,1520256
"After moving to New York City, she wrote for The New York Times from 1992 to 1993, then was an editor at The Village Voice from 1993 to 1996.",2,4,== Career ==,1520256
"From 1997 to 2001, Powers was the pop critic at The New York Times.",3,4,== Career ==,1520256
"From 2001 until May 2005, Powers was senior curator at the Experience Music Project (EMP) in Seattle, which later became Museum of Pop Culture (MoPOP).",4,4,== Career ==,1520256
Powers and her husband Eric Weisbard have helped organize the annual EMP Pop Conference (now MoPOP Conference) since its inception in 2002.,5,4,== Career ==,1520256
"After a brief tenure as Blender magazine's senior critic, in March 2006, she accepted a position as chief pop critic at the Los Angeles Times, where she succeeded Robert Hilburn.",6,4,== Career ==,1520256
"Powers wrote regularly for Pop & Hiss, the Los Angeles Times' music blog, in addition to other features and news articles.",7,4,== Career ==,1520256
"She remained in this position until March 2011, when she departed for NPR, though she continued as a contributor for the Los Angeles Times afterward.",8,4,== Career ==,1520256
"Since 2011, Powers has been NPR Music's critic and correspondent.",9,4,== Career ==,1520256
"Powers has written for The Record, NPR's blog about finding, making, buying, sharing, and talking about music, since April 2011.",10,4,== Career ==,1520256
"In 2017, Powers spearheaded a multi-platform project at NPR called Turning the Tables.",11,4,== Career ==,1520256
"The project sought to reconstitute the canon of American popular music by publishing a list of the 150 greatest albums by women and a related series of essays, audio features, and events.",12,4,== Career ==,1520256
"Powers is also the Nashville correspondent for World Cafe, regularly recording sessions with local and regional Southern musicians.",13,4,== Career ==,1520256
"Powers' work often critiques the perceptions of sex, racial, and social minorities in the music industry.",14,4,== Career ==,1520256
"She has written about topics such as religion, feminism, and film.",15,4,== Career ==,1520256
===,0,5,== Career == | === Books ===,1520256
Books =,1,5,== Career == | === Books ===,1520256
==,2,5,== Career == | === Books ===,1520256
Powers co-edited the 1995 anthology,0,6,== Career == | === Books ===,1520256
"Rock She Wrote: Women Write About Rock, Pop, and Rap, and was the guest editor of the Da Capo Press Best Music Writing 2010.",1,6,== Career == | === Books ===,1520256
"In 2000, Powers published the memoir Weird Like Us: My Bohemian America.",2,6,== Career == | === Books ===,1520256
"The book focuses on Powers' time living in Seattle, San Francisco, and Brooklyn.",3,6,== Career == | === Books ===,1520256
"Joshua Klein of the A.V. Club described the project as ""us[ing Powers'] personal experiences to define how youth culture (what she calls bohemianism) has changed over the years (though she lingers mostly on the '80s).""In 2005, Powers co-wrote the book Piece by Piece with musician Tori Amos.",4,6,== Career == | === Books ===,1520256
"The book discusses the role of women in the modern music industry and features information about composing, touring, performance, and the realities of the music business.",5,6,== Career == | === Books ===,1520256
"Powers wrote a proposal for a book on Kate Bush's album The Dreaming that was slated to be published in 2007 as part of the 33⅓ series; however, the project was abandoned when Powers started her job at the Los Angeles Times, and the book was never written.",6,6,== Career == | === Books ===,1520256
"In August 2017, Powers published the book Good Booty: Love and Sex, Black & White, Body and Soul in American Music.",7,6,== Career == | === Books ===,1520256
The book reconsiders the history of American popular music through the lens of sexuality and eroticism.,8,6,== Career == | === Books ===,1520256
"It was positively reviewed and was chosen as one of the best books of 2017 by The Wall Street Journal, NPR, No Depression, and Buzzfeed.",9,6,== Career == | === Books ===,1520256
===,0,7,== Career == | === Other works ===,1520256
Other works =,1,7,== Career == | === Other works ===,1520256
==,2,7,== Career == | === Other works ===,1520256
Powers has appeared in various TV shows and documentaries.,0,8,== Career == | === Other works ===,1520256
She was in the film The Punk Singer as an interviewee discussing the influence of Kathleen Hanna on punk music.,1,8,== Career == | === Other works ===,1520256
She also appeared in the 2005 documentary The Gits and the 2015 documentary Undeniably Donnie.,2,8,== Career == | === Other works ===,1520256
==,0,9,== Personal life ==,1520256
Personal life ==,1,9,== Personal life ==,1520256
"Powers is married to Eric Weisbard, a music critic and professor of American studies at the University of Alabama.",0,10,== Personal life ==,1520256
They were married in 1998.,1,10,== Personal life ==,1520256
"They moved to Tuscaloosa, Alabama, in 2009, later moving to East Nashville, Tennessee, in 2015.",2,10,== Personal life ==,1520256
They have a daughter.,3,10,== Personal life ==,1520256
==,0,11,== Honors and awards ==,1520256
Honors and awards ==,1,11,== Honors and awards ==,1520256
2008:,0,12,== Honors and awards ==,1520256
"Artist in Residence, The Popular Music Project at USC Annenberg Norman Lear Center",1,12,== Honors and awards ==,1520256
"2010: ASCAP, Deems Taylor Award for ""The Cultural Critic: Lady Gaga, It's Time for Idol to Open the Closet Door"" and ""My Night with Prince"" for the Los Angeles Times",0,13,== Honors and awards ==,1520256
==,0,14,== Works and publications ==,1520256
Works and publications ==,1,14,== Works and publications ==,1520256
===,0,15,== Works and publications == | === Books ===,1520256
Books =,1,15,== Works and publications == | === Books ===,1520256
==,2,15,== Works and publications == | === Books ===,1520256
"McDonnell, Evelyn; Powers, Ann, eds. (1995).",0,16,== Works and publications == | === Books ===,1520256
"Rock She Wrote: Women Write About Rock, Pop, and Rap.",1,16,== Works and publications == | === Books ===,1520256
London: Plexus.,2,16,== Works and publications == | === Books ===,1520256
ISBN 978-0-859-65233-9.,3,16,== Works and publications == | === Books ===,1520256
OCLC 35130945.,4,16,== Works and publications == | === Books ===,1520256
"Powers, Ann (2000).",0,17,== Works and publications == | === Books ===,1520256
Weird Like Us: My Bohemian America.,1,17,== Works and publications == | === Books ===,1520256
New York: Simon & Schuster.,2,17,== Works and publications == | === Books ===,1520256
ISBN 978-0-684-83808-3.,3,17,== Works and publications == | === Books ===,1520256
OCLC 42421011.,4,17,== Works and publications == | === Books ===,1520256
"Amos, Tori; Powers, Ann (2005).",0,18,== Works and publications == | === Books ===,1520256
Tori Amos: Piece by Piece.,1,18,== Works and publications == | === Books ===,1520256
"A Portrait of the Artist: Her Thoughts, Her Conversations.",2,18,== Works and publications == | === Books ===,1520256
New York: Broadway Books.,3,18,== Works and publications == | === Books ===,1520256
