sentences,sentenceIndex,paragraphIndex,section,wikiId
"Baard Henrik Slagsvold (born 31 August 1963 in Elverum, Norway) is a Norwegian pop and jazz musician (vocals, piano, double bass and drums), and are particularly known as the bassist and singer in the pop trio Tre Små Kinesere (1989–2005).",0,0,N/A,40202956
==,0,1,== Career ==,40202956
Career ==,1,1,== Career ==,40202956
"Slagsvold had sung and played in several bands before he joined the ""Tre Små Kinesere"", including ""Fort & Gæli"" and ""Appelzin Juice Studentz"" from Elverum, and he also vas vocalist and played drums in the band ""Skjønn Forening"" from Oslo, and ""Kaare og partiet"".",0,2,== Career ==,40202956
"He attended the Jazz program at Trondheim Musikkonsevatorium, with the piano as main instrument, but started the double bass within ""Tre Små Kinesere"", because Øystein Hegge already was the pianist.",1,2,== Career ==,40202956
"Slagsvold has also played with the rock band ""Motorpsycho"" from Trondheim, the pop trio ""Skrujern"", started in 1994, and within ""Norsk Utflukt"" where he primarily played the piano and bass, with the author Lars Saabye Christensen as vocalist.",2,2,== Career ==,40202956
"He was also co-composer together with Kåre Virud, in ""Norsk Utflukt"", while also playing in ""Kåre Virud Band"".",3,2,== Career ==,40202956
Slagsvold has also been a studio musician and performed within his own Baard Slagsvold Quartet.,4,2,== Career ==,40202956
==,0,3,== Discography ==,40202956
Discography ==,1,3,== Discography ==,40202956
Within Skjønn Forening1985: Livsskvadroner (Bring Back Beat Records)Within,0,4,== Discography ==,40202956
Tre Små Kinesere1990:,1,4,== Discography ==,40202956
365 Fri (CBS),2,4,== Discography ==,40202956
1991:,0,5,== Discography ==,40202956
"Luftpalass (CBS, Columbia)",1,5,== Discography ==,40202956
"1992: Vær Sær (Sony Music Entertainment, Norway)",0,6,== Discography ==,40202956
2002:,0,7,== Discography ==,40202956
"De Aller Beste Fra Tre Små Kinesere (Columbia)Within Motorpsycho1999: Let Them Eat Cake (Stickman Records, Germany)",1,7,== Discography ==,40202956
"2000: Walkin' With J (Stickman Records, Germany)",0,8,== Discography ==,40202956
"2001: Barracuda (Stickman Records, Germany)",0,9,== Discography ==,40202956
2001: Phanerothyme (Columbia),0,10,== Discography ==,40202956
2002:,0,11,== Discography ==,40202956
"It's A Love Cult (Stickman Records, Germany)",1,11,== Discography ==,40202956
2002:,0,12,== Discography ==,40202956
"In The Fishtank (Konkurrent Records), with Jaga Jazzist HornsWithin Norsk Utflukt2008:",1,12,== Discography ==,40202956
"Med Lyset På (Grammofon)With other projects1995: Katzenjammer Für Frauentimmer (Hund Productions Int.), with ""Schweinhund»",2,12,== Discography ==,40202956
1999:,0,13,== Discography ==,40202956
"Bønder I Solnedgang (Norske Gram), with Hans Rotmo & ""Skrujern»",1,13,== Discography ==,40202956
2005:,0,14,== Discography ==,40202956
Det Beste Til Meg,1,14,== Discography ==,40202956
"Og Mine Venner (JEPS, Big Dipper Records), a tribute to Joachim Nielsen",2,14,== Discography ==,40202956
==,0,15,== References ==,40202956
References ==,1,15,== References ==,40202956
==,0,16,== External links ==,40202956
External links ==,1,16,== External links ==,40202956
"Baard Slagsvold Biography at ""Tre Små Kinesere"" Official website",0,17,== External links ==,40202956
