sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bill ""Bunky"" Sheppard (20 March 1922 in New Orleans – 1 July 1997 in Los Angeles) was an American, Chicago-based music promoter and music producer of the 1950s and 1960s, who eventually became Vice President of 20th Century Fox Records (1978-1992).",0,0,N/A,42248785
"He promoted such groups as The Esquires (""Get on Up"", ""And Get Away"", and ""Girls in the City""), The Sheppards and others.",1,0,N/A,42248785
==,0,1,== Discography ==,42248785
Discography ==,1,1,== Discography ==,42248785
"""Burnin'"", The Bill Sheppard Combo on Ewart Abner's Abner Records",0,2,== Discography ==,42248785
==,0,3,== References ==,42248785
References ==,1,3,== References ==,42248785
