sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jaurés Lamarque Pons (Salto, 6 May 1917 - Montevideo, 11 June 1982) was an Uruguayan composer and pianist.",0,0,N/A,37983956
"He composed, often milongas and film music, while performing.",1,0,N/A,37983956
From 1940 he was pianist at the Café Tabarís in the orquesta típica of Luis Caruso.,2,0,N/A,37983956
Among works known outside Latin America his concerto for classical guitar was recorded for Decca by fellow Uruguayan Eduardo Fernández.,3,0,N/A,37983956
==,0,1,== References ==,37983956
References ==,1,1,== References ==,37983956
