sentences,sentenceIndex,paragraphIndex,section,wikiId
Women Unite is a vocal and percussion group consisting of eight South African women.,0,0,N/A,2960821
Women Unite was founded in the spring of 1997 by Thandi Swaartbooi.,0,1,N/A,2960821
"The group has an idealistic profile, and seeks to empower women in various ways, particularly as related to art and music, and to stand up against contemporary social ills like AIDS, domestic abuse, drugs and gangsterism.",1,1,N/A,2960821
Their style of music is described by the group as traditional South African.,0,2,N/A,2960821
"In 2003 and 2004 Norway funded an exchange project between Women Unite and Brazz Brothers from Norway with concerts and workshops in South Africa, Swaziland, Mozambique and Norway.",1,2,N/A,2960821
