sentences,sentenceIndex,paragraphIndex,section,wikiId
"Anchor & Braille is the recording alias for American singer and songwriter Stephen Christian, known for fronting the alternative rock band Anberlin.",0,0,N/A,10841461
"Originally conceived as a side project for Christian, Anchor & Braille became his primary vehicle for releasing music after Anberlin's initial dissolution in 2014.",1,0,N/A,10841461
"Christian has described Anchor & Braille as a collaborative effort, having recorded with musicians such as Aaron Marsh of Copeland, Micah Tawlks, and Kevin Dailey of Civil Twilight.",2,0,N/A,10841461
"Since its beginning, Christian has released four studio albums under this name, Felt in 2009, The Quiet Life in 2012, Songs for the Late Night Drive Home in 2016 and Tension in 2020.",3,0,N/A,10841461
==,0,1,== History ==,10841461
History ==,1,1,== History ==,10841461
Anchor & Braille was conceived when Christian realized that he had written many songs that he knew Anberlin could never use.,0,2,== History ==,10841461
"The songs were said to have a different feel from Anberlin's material and the lyrics were topics that he felt more personal, which he was not ready at that time to share on a mass platform.",1,2,== History ==,10841461
"The band streamed the entire album on their MySpace page before its release on August 4, 2009.",2,2,== History ==,10841461
"The official website also has the demo version of ""Sleep"" (or ""When We Die"").",3,2,== History ==,10841461
"The songs ""Wedding/Funeral"", ""Sheet Music"" (which has been mislabeled as 'When We Die (Sleep)"") and a demo of ""Mary Agnosia"" are featured on their PureVolume.",4,2,== History ==,10841461
"A poetic art-loop piece called ""16 Conversations"" was also on the band's MySpace page for a short while.",5,2,== History ==,10841461
"On January 23, 2007, a 7"" vinyl with two songs on it, ""Sound Asleep"" and ""Wedding / Funeral"", was released online through Spartan Records and Wood Water Records and was limited to 1000 copies.",6,2,== History ==,10841461
"Anchor & Braille's initial output greatly contrasted with Christian's primary band, relying on toned-down instruments such as keyboards, pianos, and acoustic guitars.",7,2,== History ==,10841461
"However, the 2009 album utilized a full band, with all songs written by Christian but produced and augmented with additional instrumentation by Marsh afterward.",8,2,== History ==,10841461
"The first single, ""Still Sleeping"", from the band's debut album was made available on iTunes.",0,3,== History ==,10841461
"It was also featured on the compilation album Punk the Clock, Volume Three.",1,3,== History ==,10841461
"The debut album was entitled Felt, produced by Aaron Marsh from Copeland and released on August 4, 2009.",2,3,== History ==,10841461
"The album was released by Wood Water Records and Federal Distribution, debuting at number 30 on the Billboard Top Heatseekers chart.",3,3,== History ==,10841461
"A vinyl of Felt' was released on December 14, 2010 with a previously unreleased track, ""Empires"".",4,3,== History ==,10841461
"On July 31, 2012 Anchor & Braille released their second album, The Quiet Life, on Anberlin's old record label Tooth & Nail Records.",5,3,== History ==,10841461
"Anchor & Braille released two new singles, ""Detroit Stab"" and ""Fatal Flaw"" on October 4, 2014.",6,3,== History ==,10841461
"On October 10, 2014 Anchor & Braille stated that ""there will not be a full length album... but there may be a few more singles shortly.""",7,3,== History ==,10841461
"However, on December 8, 2015 Christian announced via his personal Instagram account that a third album entitled Songs for the Late Night Drive Home would be released on February 5, 2016 on Tooth & Nail as a continuation of his more diverse sonic terrain.",8,3,== History ==,10841461
"In an interview with Absolute Punk, Christian elaborated on his decision to make another full-length instead of continuing on as a singles based project as originally intended.",9,3,== History ==,10841461
"""Well, at the time I was working with a company called MP45, and they were a single-based record label.",10,3,== History ==,10841461
"They were helping me, fronting the money in the beginning, and they really took an interest in my project, they were really excited about it.",11,3,== History ==,10841461
"So I was trying to help get them off the ground, and… they folded.",12,3,== History ==,10841461
"So I was like, ""I'm going to continue with Anchor and Braille, and I'll just release singles from now on, to help out this company,"" but then when they went under, it was kind of freeing in a way because then I could continue on recording a full-length, and go at it from there.""",13,3,== History ==,10841461
In the same interview Christian cited the soundtrack to Drive as an influence on the new record.,14,3,== History ==,10841461
"Even prior to the release of the album, Christian already made an announcement via his podcast, The Art Collective with Stephen Christian, his plans for a fourth studio album with Aaron Marsh set to return as producer.",15,3,== History ==,10841461
"He also mentioned plans for a solo worship album, perhaps to be released sometime in 2017.",16,3,== History ==,10841461
"Songs for the Late Night Drive Home was released on February 5, 2016.",17,3,== History ==,10841461
"Tension was released on May 22, 2020.",18,3,== History ==,10841461
==,0,4,== Discography ==,10841461
Discography ==,1,4,== Discography ==,10841461
===,0,5,== Discography == | === Albums ===,10841461
Albums ===,1,5,== Discography == | === Albums ===,10841461
===,0,6,== Discography == | === Singles ===,10841461
Singles =,1,6,== Discography == | === Singles ===,10841461
==,2,6,== Discography == | === Singles ===,10841461
"2007: ""Sound Asleep""",0,7,== Discography == | === Singles ===,10841461
"2007: ""Wedding / Funeral""",0,8,== Discography == | === Singles ===,10841461
"2014: ""Detroit Stab""",0,9,== Discography == | === Singles ===,10841461
"2014: ""Fatal Flaw",0,10,== Discography == | === Singles ===,10841461
"2016: ""Watch You Burn""",0,11,== Discography == | === Singles ===,10841461
"2020: ""Dangerous""",0,12,== Discography == | === Singles ===,10841461
"2020: ""Eventful Horizons""",0,13,== Discography == | === Singles ===,10841461
2020:,0,14,== Discography == | === Singles ===,10841461
"""Closer & Farther""",1,14,== Discography == | === Singles ===,10841461
==,0,15,== References ==,10841461
References ==,1,15,== References ==,10841461
==,0,16,== External links ==,10841461
External links ==,1,16,== External links ==,10841461
Official PureVolume,0,17,== External links ==,10841461
Interview with Stephen Christian About A&B at thealbumproject.net,0,18,== External links ==,10841461
