sentences,sentenceIndex,paragraphIndex,section,wikiId
"Andy McKee (born April 4, 1979, in Topeka, Kansas) is an American fingerstyle guitar player who has released six studio albums, two extended plays, and one live album to date.",0,0,N/A,8976474
"A number of YouTube videos featuring McKee's highly-technical guitar performances have achieved viral fame, garnering hundreds of million of views collectively.",1,0,N/A,8976474
==,0,1,== Life and career ==,8976474
Life and career ==,1,1,== Life and career ==,8976474
"McKee played his first guitar, an Aria nylon string bought by his father, at age 13.",0,2,== Life and career ==,8976474
"Initially underwhelmed by his guitar lessons, McKee began teaching himself how to play guitar.",1,2,== Life and career ==,8976474
"He began learning shred guitar music, including songs by Metallica, Eric Johnson, and Joe Satriani.",2,2,== Life and career ==,8976474
"McKee's electric guitar-playing cousin inspired him to continue learning, taking him out for his 16th birthday to see a guitarist named Preston Reed perform live at a clinic.",3,2,== Life and career ==,8976474
McKee later bought an instructional videotape from Reed and began to learn many of his acoustic guitar techniques from it.,4,2,== Life and career ==,8976474
"Later that year, with his mother's permission, he obtained his GED in order to quit attending high school and play more guitar.",5,2,== Life and career ==,8976474
"He began to be influenced by primarily acoustic guitarists such as Michael Hedges, Billy McLaughlin, Pat Kirtley, and from Passion Session by Don Ross, as he continued studying the instrument on his own.",6,2,== Life and career ==,8976474
===,0,3,== Life and career == | === Nocturne (2001) ===,8976474
Nocturne (2001),1,3,== Life and career == | === Nocturne (2001) ===,8976474
===,2,3,== Life and career == | === Nocturne (2001) ===,8976474
"In 2001, McKee independently released his first album, Nocturne.",0,4,== Life and career == | === Nocturne (2001) ===,8976474
"That same year, he was placed third at the National Fingerstyle Guitar Competition in Winfield, Kansas.",1,4,== Life and career == | === Nocturne (2001) ===,8976474
"In 2003, McKee toured in Taiwan with Jacques Stotzem, Isato Nakagawa, and Masaaki Kishibe, and earned first place in the Miscellaneous Acoustic Instrument contest of the New Jersey State Fiddling and Picking Championships with a Ron Spillers harp guitar he purchased from Stephen Bennett in 2002.",2,4,== Life and career == | === Nocturne (2001) ===,8976474
", The instrument can be heard in a number of his songs on later albums, such as Into the Ocean and Gates of Gnomeria.",3,4,== Life and career == | === Nocturne (2001) ===,8976474
"Only 1,000 copies of Nocturne were ever produced and the album is now out of circulation.",4,4,== Life and career == | === Nocturne (2001) ===,8976474
===,0,5,== Life and career == | === Dreamcatcher (2004) ===,8976474
Dreamcatcher (2004),1,5,== Life and career == | === Dreamcatcher (2004) ===,8976474
===,2,5,== Life and career == | === Dreamcatcher (2004) ===,8976474
"McKee released his second album, Dreamcatcher, in 2004.",0,6,== Life and career == | === Dreamcatcher (2004) ===,8976474
"The album includes his cover of Toto's ""Africa"" and ""Theme from Schindler's List,"" as well as a harp guitar tribute to Michael Hedges entitled ""The Friend I Never Met.""",1,6,== Life and career == | === Dreamcatcher (2004) ===,8976474
"McKee used the title track to win the opportunity to perform with bassist Michael Manring, with whom he has since toured repeatedly.",2,6,== Life and career == | === Dreamcatcher (2004) ===,8976474
