sentences,sentenceIndex,paragraphIndex,section,wikiId
"Magne Thormodsæter (born 8 July 1973 in Bergen, Norway) is a Norwegian jazz musician (upright bass) and composer, known from a dozen releases and cooperations with the likes of Terje Rypdal, Ståle Storløkken, Paolo Vinaccia, Karin Krog and John Surman.",0,0,N/A,37384048
==,0,1,== Career ==,37384048
Career ==,1,1,== Career ==,37384048
"Thormodsæter was educated on the Jazz program at Trondheim Musikkonservatorium, and is now associate Professor at Griegakademiet, Department of Music, University of Bergen.",0,2,== Career ==,37384048
"He has his own M.T. Trio, and also plays within bands like ""Bungalow"", Knut Kristiansen Trio, Lena Skjerdal Trio, Qvales Ensemble, The Wedding and Zumo.",1,2,== Career ==,37384048
==,0,3,== Honors ==,37384048
Honors ==,1,3,== Honors ==,37384048
Vossajazzprisen 2004,0,4,== Honors ==,37384048
==,0,5,== Discography ==,37384048
Discography ==,1,5,== Discography ==,37384048
Within Bergen Big Band,0,6,== Discography ==,37384048
"2003: Adventures in European New Jazz and Improvised Music (Europe Jazz Oddysey), with Mathias Rüegg ""Art & Fun"" on compilation with various artists",0,7,== Discography ==,37384048
2005:,0,8,== Discography ==,37384048
"Seagull (Grappa), feat.",1,8,== Discography ==,37384048
"Karin Krog conducted by John Surman recorded at the Nattjazz Festival, Bergen 2004",2,8,== Discography ==,37384048
"2007: Meditations on Coltrane (Grappa), with The Core",0,9,== Discography ==,37384048
2008:,0,10,== Discography ==,37384048
Som den gyldne sol frembryter (Grappa),1,10,== Discography ==,37384048
2010:,0,11,== Discography ==,37384048
"Crime Scene (ECM), with Terje Rypdal recorded at the Nattjazz Festival, Bergen 2009Collaborations",1,11,== Discography ==,37384048
2000:,0,12,== Discography ==,37384048
"City Dust (Curling Legs), with Helén Eriksen",1,12,== Discography ==,37384048
"2003: Adventures in European New Jazz and Improvised Music (Europe Jazz Odyssey), with various artists",0,13,== Discography ==,37384048
2004:,0,14,== Discography ==,37384048
"Grønn (Kirkelig Kulturverksted), with Qvales Ensemble",1,14,== Discography ==,37384048
2005:,0,15,== Discography ==,37384048
"Siste Stikk (MajorStudio), with Vamp",1,15,== Discography ==,37384048
"2005: Join Me in the Park (EMI, Norway), with Nathalie Nordnes",0,16,== Discography ==,37384048
2005:,0,17,== Discography ==,37384048
"Inventio (Jazzaway), within Svein Olav Herstad Trio including Håkon Mjåset Johansen",1,17,== Discography ==,37384048
2008:,0,18,== Discography ==,37384048
"The Good or Better Side of Things (Kirkelig Kulturverksted), with ""Garness»",1,18,== Discography ==,37384048
2012:,0,19,== Discography ==,37384048
"Jeg Har Vel Ingen Kjærere (Plush Badger Music), with Anne Gravir Klykken",1,19,== Discography ==,37384048
==,0,20,== References ==,37384048
References ==,1,20,== References ==,37384048
==,0,21,== External links ==,37384048
External links ==,1,21,== External links ==,37384048
The Moment of Truth ~ Eivind Austad Trio ~ Bergen Jazzforum on YouTube,0,22,== External links ==,37384048
