sentences,sentenceIndex,paragraphIndex,section,wikiId
Tay Schmedtmann (born 25 October 1996) is a German singer.,0,0,N/A,56165278
He appeared on and won the sixth season of The Voice of Germany.,1,0,N/A,56165278
==,0,1,== References ==,56165278
References ==,1,1,== References ==,56165278
