sentences,sentenceIndex,paragraphIndex,section,wikiId
Gvantsa Buniatishvili (Georgian: გვანცა ბუნიათიშვილი; born 7 May 1986) is a Georgian pianist.,0,0,N/A,57218609
She is the older sister of the concert pianist Khatia Buniatishvili.,1,0,N/A,57218609
She plays in duo with her sisters in multiple concerts.,0,1,N/A,57218609
==,0,2,== References ==,57218609
References ==,1,2,== References ==,57218609
