sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mort Lindsey (born Morton Lippman; March 21, 1923, Newark, New Jersey – May 4, 2012, Malibu, California), was an orchestrator, composer, pianist, conductor and musical director for Judy Garland, Barbra Streisand, Pat Boone, Jack Narz, and Merv Griffin.",0,0,N/A,6152802
==,0,1,== Early life ==,6152802
Early life ==,1,1,== Early life ==,6152802
He attended Newark Arts High School.,0,2,== Early life ==,6152802
"He served stateside as a lieutenant in the Army Air Forces during World War II, and received a bachelor's degree from Columbia College and a master's from Columbia University in the 1940s.",1,2,== Early life ==,6152802
"He later returned to Columbia University, earning a doctoral degree in music education in 1974.",2,2,== Early life ==,6152802
==,0,3,== Career ==,6152802
Career ==,1,3,== Career ==,6152802
"In the late 1940s and early 1950s, Lindsey was part of a trio called the Playboys with jazz guitarist Johnny Smith and organist Arlo Hults at NBC.",0,4,== Career ==,6152802
"In 1956 he is credited with composing the song ""Rock 'N' Roll Polka"" as recorded by John Serry Sr.",1,4,== Career ==,6152802
(See Squeeze Play).,2,4,== Career ==,6152802
"Lindsey was the musical director and conductor for Judy Garland's 1961 tour, including her concert on April 23, 1961, at Carnegie Hall.",0,5,== Career ==,6152802
"Lindsey was also a composer of motion picture scores including Gay Purr-ee (1962), 40 Pounds of Trouble (1962), I Could Go On Singing (1963), Stolen Hours (1963), The Best Man (1964), Real Life (1979) and Cats Don't Dance (1997) for which he composed the song ""Tell Me Lies"".",0,6,== Career ==,6152802
Lindsey served as musical director and bandleader of The Merv Griffin Show from 1962 to 1986 and composed the show's theme.,0,7,== Career ==,6152802
"In addition, he and Griffin composed the song ""Changing Keys"", which served as the theme to Griffin's game show Wheel of Fortune in several versions from 1983 until 2000.",1,7,== Career ==,6152802
"In 1969, Lindsey won an Emmy Award for Outstanding Individual Achievement in Music as musical director for Barbra Streisand: A Happening in Central Park a concert attended by 135,000 people that aired as a music special on CBS in 1968.",0,8,== Career ==,6152802
"In 1944, Lindsey married Betty Szold.",0,9,== Career ==,6152802
They later divorced.,1,9,== Career ==,6152802
"In 1954, he married singer Judy Johnson, who went by the stage name Betty Bonney while touring with the Les Brown Orchestra.",2,9,== Career ==,6152802
Their daughter Bonney was named for her alias.,3,9,== Career ==,6152802
"Mort had three sons, David Lippman, Steve Lindsey, and Trevor Lindsey; and three daughters, Deborah Morris, Judy Grant, and Bonney Dunn.",4,9,== Career ==,6152802
==,0,10,== References ==,6152802
References ==,1,10,== References ==,6152802
==,0,11,== External links ==,6152802
External links ==,1,11,== External links ==,6152802
Mort Lindsey at IMDb,0,12,== External links ==,6152802
Mort Lindsey at the Internet Broadway Database,0,13,== External links ==,6152802
ASCAP entry,0,14,== External links ==,6152802
Finding aid to the Mort Lindsey Scores at Columbia University.,0,15,== External links ==,6152802
Rare Book & Manuscript Library.,1,15,== External links ==,6152802
