sentences,sentenceIndex,paragraphIndex,section,wikiId
"Geoffrey Lamont Holder (August 1, 1930 – October 5, 2014) was a Trinidadian-American actor, dancer, musician, and artist.",0,0,N/A,1562313
He was a principal dancer for the Metropolitan Opera Ballet before his film career began in 1957 with an appearance in Carib Gold.,1,0,N/A,1562313
"In 1973, he played the villainous Baron Samedi in the Bond film Live and Let Die.",2,0,N/A,1562313
He also carried out advertising work as the pitchman for 7 Up.,3,0,N/A,1562313
==,0,1,== Early life ==,1562313
Early life ==,1,1,== Early life ==,1562313
"Born in Port of Spain, Trinidad, Holder was one of four children of Bajan and Trinidadian descent.",0,2,== Early life ==,1562313
He was educated at Tranquility School and Queen's Royal College in Port of Spain.,1,2,== Early life ==,1562313
He made his performance debut at the age of seven in his brother Boscoe Holder's dance company.,2,2,== Early life ==,1562313
==,0,3,== Career ==,1562313
Career ==,1,3,== Career ==,1562313
"After seeing him perform in St. Thomas, Virgin Islands the choreographer Agnes de Mille invited Holder to work with her in New York.",0,4,== Career ==,1562313
Upon arriving he joined Katherine Dunham's dance school where he taught folkloric forms for two years.,1,4,== Career ==,1562313
"From 1955 to 1956, he performed with the Metropolitan Opera Ballet as a principal dancer.",2,4,== Career ==,1562313
He left the ballet to make his Broadway debut in the Harold Arlen and Truman Capote musical House of Flowers.,3,4,== Career ==,1562313
"While working on House of Flowers, Holder met Alvin Ailey, with whom he later worked extensively, and Carmen de Lavallade, his future wife.",4,4,== Career ==,1562313
After the show closed he starred in an all-black production of Waiting for Godot in 1957.,5,4,== Career ==,1562313
"Holder began his movie career in the 1962 British film All Night Long, a modern remake of Shakespeare's Othello.",6,4,== Career ==,1562313
"He followed that with Doctor Dolittle (1967) as Willie Shakespeare, leader of the natives of Sea-Star Island.",7,4,== Career ==,1562313
"In 1972, he was cast as the Sorcerer in Everything You Always Wanted to Know About Sex (But Were Afraid to Ask).",8,4,== Career ==,1562313
The following year he was a henchman—Baron Samedi—in the Bond movie Live and Let Die.,9,4,== Career ==,1562313
He contributed to the film's choreography.,10,4,== Career ==,1562313
"In addition to his movie appearances, Holder was a spokesman in advertising campaigns for the soft drink 7 Up in the 1970s and 1980s, declaring it the ""uncola"", and, in the 1980s, calling it ""crisp and clean, and no caffeine; never had it, never will"".",0,5,== Career ==,1562313
"In 1975, Holder won two Tony Awards for direction and costume design of The Wiz, the all-black musical version of The Wizard of Oz.",1,5,== Career ==,1562313
Holder was the first black man to be nominated in either category.,2,5,== Career ==,1562313
He won the Drama Desk Award for Outstanding Costume Design.,3,5,== Career ==,1562313
The show ran for 1672 performances.,4,5,== Career ==,1562313
"As a choreographer, Holder created dance pieces for many companies, including the Alvin Ailey American Dance Theater, for which he provided choreography, music, and costumes for Prodigal Prince (1967), and the Dance Theatre of Harlem, for which he provided choreography, music, and costumes for Dougla (1974), and designed costumes for Firebird (1982).",5,5,== Career ==,1562313
"In 1978, Holder directed and choreographed the Broadway musical Timbuktu!",6,5,== Career ==,1562313
"Holder's 1957 piece ""Bele"" is also part of the Dance Theater of Harlem repertory.",7,5,== Career ==,1562313
"Holder portrayed Jupiter, the hulking manservant of an ill-fated treasure-hunter (Roberts Blossom), in a 1980 made-for-television adaptation of Edgar Allan Poe's The Gold Bug which also starred Anthony Michael Hall.",0,6,== Career ==,1562313
"In John Huston's 1982 film adaptation of the hit stage musical Annie, Holder played the role of Punjab, Albert Finney's bodyguard.",1,6,== Career ==,1562313
"Holder portrayed the Ghost of Christmas Future in John Grin's Christmas, a 1986 variation on Charles Dickens's A Christmas Carol directed by its star, Robert Guillaume.",2,6,== Career ==,1562313
Holder portrayed Nelson in the 1992 film Boomerang with Eddie Murphy.,3,6,== Career ==,1562313
He was also the voice of Ray in Bear in the Big Blue House and provided narration for Tim Burton's 2005 film version of Roald Dahl's Charlie and the Chocolate Factory.,4,6,== Career ==,1562313
