sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ona Narbutienė (October 26, 1930 in Kaunas - July 10, 2007, in Vilnius) was a Lithuanian musicologist and educator.",0,0,N/A,13036837
"She received the Lithuanian National Prize for arts and culture in 1999, and was the author of a number of articles on Lithuanian music history and several books on Lithuanian composers and musical personalities.",1,0,N/A,13036837
Narbutienė was born into the family of Lithuanian officer and spent her childhood in Klaipėda.,0,1,N/A,13036837
"In  1949, she was arrested in Vilnius and deported to Siberia, Irkutsk Oblast, where she was forced to work in brick factory.",1,1,N/A,13036837
After some time she could finish her education and started working as a musical teacher in Irkutsk school.,2,1,N/A,13036837
After Joseph Stalin's death she was allowed to return to Lithuania.,3,1,N/A,13036837
1955-1960 she studied at Vilnius Conservatory and started researching music history.,4,1,N/A,13036837
Narbutienė organized the musical program of the Thomas Mann Festival in Nida from its inception in 1995 until 2007.,0,2,N/A,13036837
"The summer festival, under her sponsorship, was dedicated to topics such as Thomas Mann and Richard Wagner (1998), Thomas Mann and the myth (2000) and Thomas Mann and the North (2001).",1,2,N/A,13036837
"The programs combined concerts, readings, exhibitions, theatre performances, and film screenings.",2,2,N/A,13036837
She described the festival's concept as revolving around the connections of Thomas Mann to music.,3,2,N/A,13036837
"She also contributed to the inclusion of song and dance celebrations in Estonia, Latvia and Lithuania in UNESCO's Masterpieces of the Oral and Intangible Heritage of Humanity.",4,2,N/A,13036837
==,0,3,== References ==,13036837
References ==,1,3,== References ==,13036837
"Lithuanian musicologist/educator Ona Narbutiene Dies International Association of Music Information Centres, July x, 2007.",0,4,== References ==,13036837
"Retrieved August 31, 2007",1,4,== References ==,13036837
"Ona Narbutienė, Lithuanian musicologist and educator, died on July 10th, aged 77 Music Export Lithuania, July 10, 2007.",0,5,== References ==,13036837
"Retrieved August 31, 2007",1,5,== References ==,13036837
On the occasion of the 5th anniversary of the inauguration of the Cultural Centre an anthology in Lithuanian is published Thomas Mann Cultural Centre.,0,6,== References ==,13036837
"Retrieved August 31, 2007",1,6,== References ==,13036837
"Proclamation of Masterpieces of the Oral and Intangible Heritage of Humanity Retrieved August 31, 2007",0,7,== References ==,13036837
