sentences,sentenceIndex,paragraphIndex,section,wikiId
"Frankie Emerson, also known as Frankie Teardrop, is an American indie multi-instrumentalist, best known as a current member and for his work with the neo-psychedelic rock band, The Brian Jonestown Massacre[1].",0,0,N/A,17636600
==,0,1,== The Brian Jonestown Massacre ==,17636600
The Brian Jonestown Massacre ==,1,1,== The Brian Jonestown Massacre ==,17636600
"Emerson joined The BJM in March, 2000, and is notable for his twelve-string guitar and various other contributions, playing lead guitar on the song ""When Jokers Attack"", among others, and co-writing ""You Have Been Disconnected"".",0,2,== The Brian Jonestown Massacre ==,17636600
==,0,3,== Spindrift ==,17636600
Spindrift ==,1,3,== Spindrift ==,17636600
"Emerson is a multi-instrumentalist (guitar, keyboards, percussion) and original member of the music line-up of the neo-psychedelic rock band, Spindrift.",0,4,== Spindrift ==,17636600
==,0,5,== Other projects ==,17636600
Other projects ==,1,5,== Other projects ==,17636600
"Emerson has also contributed to other American rock bands; The Situation and playing bass for neo-psychedelic rock band, The Cold War Direction.",0,6,== Other projects ==,17636600
==,0,7,== External links ==,17636600
External links ==,1,7,== External links ==,17636600
Brian Jonestown Massacre,0,8,== External links ==,17636600
The Situation's homepage,0,9,== External links ==,17636600
==,0,10,== References ==,17636600
References ==,1,10,== References ==,17636600
