sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bart Howard (born Howard Joseph Gustafson, June 1, 1915 – February 21, 2004) was an American composer and songwriter, most notably of the jazz standard ""Fly Me to the Moon"", which has been  performed by Judy Garland, Frank Sinatra, Tony Bennett, Ella Fitzgerald, Nancy Wilson, Della Reese, Bobby Womack, Diana Krall, June Christy, Brenda Lee, Astrud Gilberto, Nat King Cole, and Sia Furler, among others.",0,0,N/A,500123
It is played frequently by jazz and popular musicians around the world.,1,0,N/A,500123
"Howard wrote the song for his partner of 58 years, Bud Fowler.",2,0,N/A,500123
==,0,1,== Biography ==,500123
Biography ==,1,1,== Biography ==,500123
"Howard was born in Burlington, Iowa.",0,2,== Biography ==,500123
"He began his career as an accompanist at the age of 16 and played for Mabel Mercer, Johnny Mathis and Eartha Kitt, among others.",1,2,== Biography ==,500123
"""Fly Me to the Moon"" was first sung in 1954 by Felicia Sanders at the Blue Angel nightclub in Manhattan, where the composer became M.C. and accompanist in 1951.",0,3,== Biography ==,500123
The song received wide exposure when Peggy Lee sang it on The Ed Sullivan Show several years later.,1,3,== Biography ==,500123
"Bart Howard ""lived off"" this song for the rest of his life, although he had 49 other songs to his credit.",2,3,== Biography ==,500123
"These include ""Let Me Love You"", ""On the First Warm Day"", ""One Love Affair"", ""Be My All"", ""The Man in the Looking Glass"", ""My Love Is a Wanderer"", ""Who Wants to Fall in Love"" and ""Don't Dream of Anybody But Me"".",3,3,== Biography ==,500123
"Howard died February 21, 2004, at age 88, in Carmel, New York.",0,4,== Biography ==,500123
"He was survived by a sister Dorothy Lind of Burlington, Iowa and by his partner of 58 years, Thomas Fowler.",1,4,== Biography ==,500123
==,0,5,== Notes ==,500123
Notes ==,1,5,== Notes ==,500123
"The original title was ""In Other Words"", but so many people referred to it by the first lyric line, (""fly me to the moon"")",0,6,== Notes ==,500123
"the publisher changed the title to ""Fly Me to the Moon"".",1,6,== Notes ==,500123
==,0,7,== References ==,500123
References ==,1,7,== References ==,500123
"Todd S. Jenkins (2004), Free Jazz and Free Improvisation: An Encyclopedia,  Greenwood Press",0,8,== References ==,500123
==,0,9,== External links ==,500123
External links ==,1,9,== External links ==,500123
Bart Howard at Find a Grave,0,10,== External links ==,500123
