sentences,sentenceIndex,paragraphIndex,section,wikiId
Ståle Wikshåland (30 June 1953 – 18 January 2017) was a Norwegian musicologist.,0,0,N/A,53006483
He was born in Stavanger.,0,1,N/A,53006483
"Wikshåland was a co-editor for the music magazine Ballade, and worked for Henie Onstad Kunstsenter from 1981 to 1984.",1,1,N/A,53006483
From 1988 to 2017 he was appointed professor in musicology at the University of Oslo.,2,1,N/A,53006483
"He was also a music critic for Dagbladet for thirty years, and contributed to the contemporary debate on music and art in society.",3,1,N/A,53006483
"Wikshåland died in 2017 of thrombosis, aged 63.",4,1,N/A,53006483
==,0,2,== References ==,53006483
References ==,1,2,== References ==,53006483
