sentences,sentenceIndex,paragraphIndex,section,wikiId
"Paul Henry Marsh (30 October 1952 - 5 July 2009) was an English literary agent who was described by The Independent on Sunday as ""one of the key players in this globalisation of literary culture"".",0,0,N/A,46397797
"Marsh was born in East London in 1952, one of two sons of Ricky Marsh, the foreign editor of The Daily Telegraph.",1,0,N/A,46397797
==,0,1,== References ==,46397797
References ==,1,1,== References ==,46397797
