sentences,sentenceIndex,paragraphIndex,section,wikiId
"Chris Sullivan (October 23, 1974 – November 10, 2020), known professionally as DJ Spinbad, was a DJ, producer, and remixer on New York City's radio station WHTZ.",0,0,N/A,5199536
==,0,1,== Career ==,5199536
Career ==,1,1,== Career ==,5199536
DJ Spinbad was a guest on the syndicated radio show Live In Tha Den With Big Tigger.,0,2,== Career ==,5199536
Spinbad was also formerly heard on WWPR at 10:00 p.m.–12:00 a.m. on Fridays.,0,3,== Career ==,5199536
"He was also heard on WHTZ in twenty-minute sets at 7:00 p.m. and 12:00 a.m. on weekdays, Fridays at 5:00 p.m., and Saturdays and Sundays at 7:00 p.m.",1,3,== Career ==,5199536
He was also heard on WHTZ on Saturdays from 11:00 p.m.–2:00 a.m. live from Webster Hall in New York City.,2,3,== Career ==,5199536
"Recent recession cutbacks, according to his MySpace page, forced WHTZ to cut him from their lineup.",3,3,== Career ==,5199536
"In 2011, Spinbad returned to WHTZ as a part of the Saturday Night Online staff, which is also simulcast in other various radio markets around the country through syndication by Premiere Radio Networks.",0,4,== Career ==,5199536
"DJ Spinbad toured with electronic artist Moby, and produced one of the albums in the Fabric Live series, described by Allmusic as ""literally a party in a can"", while Resident Advisor stated that it was ""mixed extremely well"".",0,5,== Career ==,5199536
Spinbad also mixed the 2001 collection Underground Airplay Version 1.0.,1,5,== Career ==,5199536
He also is credited with having the most bootlegged mix CD titled Rocks the Casbah (The '80s Megamix).,2,5,== Career ==,5199536
Spinbad deejayed for Russell Peters' comedy tours.,0,6,== Career ==,5199536
"On November 10, 2020, DJ Spinbad died in New York City.",0,7,== Career ==,5199536
==,0,8,== Discography ==,5199536
Discography ==,1,8,== Discography ==,5199536
===,0,9,== Discography == | === Albums ===,5199536
Albums ===,1,9,== Discography == | === Albums ===,5199536
2001:,0,10,== Discography == | === Albums ===,5199536
"Underground Airplay Version 1.0, MIC Media",1,10,== Discography == | === Albums ===,5199536
"2004: FabricLive.14, Fabric",0,11,== Discography == | === Albums ===,5199536
===,0,12,== Discography == | === Mixtapes ===,5199536
Mixtapes ===,1,12,== Discography == | === Mixtapes ===,5199536
1995:,0,13,== Discography == | === Mixtapes ===,5199536
Rock the Cashbah (The '80s Megamix),1,13,== Discography == | === Mixtapes ===,5199536
1997:,0,14,== Discography == | === Mixtapes ===,5199536
Clueless? (With DJ Slynkee),1,14,== Discography == | === Mixtapes ===,5199536
1998:,0,15,== Discography == | === Mixtapes ===,5199536
Needle to the Groove,1,15,== Discography == | === Mixtapes ===,5199536
2000:,0,16,== Discography == | === Mixtapes ===,5199536
Cold Cutz Remixes (With DJ JS-1),1,16,== Discography == | === Mixtapes ===,5199536
2000:,0,17,== Discography == | === Mixtapes ===,5199536
The '80s,1,17,== Discography == | === Mixtapes ===,5199536
"Megamix, Vol. 2",2,17,== Discography == | === Mixtapes ===,5199536
2001:,0,18,== Discography == | === Mixtapes ===,5199536
You Know My Steez: '90s Hip-Hop,1,18,== Discography == | === Mixtapes ===,5199536
2001:,0,19,== Discography == | === Mixtapes ===,5199536
Break Yo' Neck,1,19,== Discography == | === Mixtapes ===,5199536
2002:,0,20,== Discography == | === Mixtapes ===,5199536
Spinbad's Alturnatives,1,20,== Discography == | === Mixtapes ===,5199536
2003: '90s Hip-Hop Megamix,0,21,== Discography == | === Mixtapes ===,5199536
2003:,0,22,== Discography == | === Mixtapes ===,5199536
Powermix,1,22,== Discography == | === Mixtapes ===,5199536
2003: The Problem Solver (Hosted By: Big Tigger),0,23,== Discography == | === Mixtapes ===,5199536
2004:,0,24,== Discography == | === Mixtapes ===,5199536
No More Bullsh*t Blends,1,24,== Discography == | === Mixtapes ===,5199536
2004:,0,25,== Discography == | === Mixtapes ===,5199536
"Powermix, Vol. 2 (Hosted By: Tony Touch)",1,25,== Discography == | === Mixtapes ===,5199536
2005:,0,26,== Discography == | === Mixtapes ===,5199536
"Powermix, Vol.",1,26,== Discography == | === Mixtapes ===,5199536
3 (Hosted By: LL Cool J),2,26,== Discography == | === Mixtapes ===,5199536
2007:,0,27,== Discography == | === Mixtapes ===,5199536
Murphy's Law (With DJ Whoo Kid),1,27,== Discography == | === Mixtapes ===,5199536
2007:,0,28,== Discography == | === Mixtapes ===,5199536
The Best Of Murda Mixtape (With DJ Whoo Kid),1,28,== Discography == | === Mixtapes ===,5199536
2009:,0,29,== Discography == | === Mixtapes ===,5199536
The '90s Megamix,1,29,== Discography == | === Mixtapes ===,5199536
2009: Live in Japan,0,30,== Discography == | === Mixtapes ===,5199536
2010:,0,31,== Discography == | === Mixtapes ===,5199536
"Reggae Classics: Lover's Rock, Vol. 1",1,31,== Discography == | === Mixtapes ===,5199536
2010: Needle to the Groove 2,0,32,== Discography == | === Mixtapes ===,5199536
2011: Live in Japan 2011,0,33,== Discography == | === Mixtapes ===,5199536
2012: Live in South Africa,0,34,== Discography == | === Mixtapes ===,5199536
2012:,0,35,== Discography == | === Mixtapes ===,5199536
End of the World Mix,1,35,== Discography == | === Mixtapes ===,5199536
2013: Live in India,0,36,== Discography == | === Mixtapes ===,5199536
==,0,37,== References ==,5199536
References ==,1,37,== References ==,5199536
==,0,38,== External links ==,5199536
External links ==,1,38,== External links ==,5199536
DJ Spinbad discography at Discogs,0,39,== External links ==,5199536
DJ Spinbad at IMDb,0,40,== External links ==,5199536
