sentences,sentenceIndex,paragraphIndex,section,wikiId
"Andrea Brown (born May 21, 1982) is a pop, house and R&B singer from Brooklyn, US.",0,0,N/A,2507008
She is also the cousin of singer Bobby Brown.,1,0,N/A,2507008
"In 2001, she scored a #1 Hot Dance Music/Club Play track as the lead vocalist on Goldtrix's cover of Jill Scott's ""It's Love (Trippin')"".",0,1,N/A,2507008
==,0,2,== References ==,2507008
References ==,1,2,== References ==,2507008
