sentences,sentenceIndex,paragraphIndex,section,wikiId
"Monika Rost (born 21 February 1943) is a classical guitarist, lute player and musicologist.",0,0,N/A,36876990
"She studied with Ursula Peter at the Liszt School of Music Weimar, Germany, and later became Professor and Head of Guitar there herself.",1,0,N/A,36876990
"She has performed in many countries, both solo and in a duo with Jürgen Rost, and has made a number of recordings.",2,0,N/A,36876990
"She has won many first prizes, including the Concours International de la Guitare in Paris (Radio France), ""with special honours from the jury"".",3,0,N/A,36876990
She taught many successful performers and international guitar competition prize winners in her role at the Liszt School of Music Weimar.,4,0,N/A,36876990
"Her pupils have included Boyan Karanjuloff, Tomasz Zawierucha, Samuel Klemke and Nora Buschman.",5,0,N/A,36876990
==,0,1,== References ==,36876990
References ==,1,1,== References ==,36876990
