sentences,sentenceIndex,paragraphIndex,section,wikiId
Antoni Pérez i Moya (1884–1964) was a Spanish choral conductor and composer of Catalan descent.,0,0,N/A,44325272
One of his best known pieces is Marinada.,1,0,N/A,44325272
His son es:Antoni Pérez Simó (1920–1996) continued his educational work and was also a composer.,2,0,N/A,44325272
==,0,1,== References ==,44325272
References ==,1,1,== References ==,44325272
