sentences,sentenceIndex,paragraphIndex,section,wikiId
"Lelan Edward Rogers (June 9, 1928 – July 22, 2002) was an American record producer and record company executive.",0,0,N/A,43706083
"He was born in Cherokee County, Texas, United States, the eldest in a family of eight; which included his brother, singer Kenny Rogers.",0,1,N/A,43706083
"He set up several record labels in Texas, beginning in the early 1960s, including Lynn and Sabra.",1,1,N/A,43706083
"In 1966, he joined the International Artists label, for which he signed and produced artists including the 13th Floor Elevators, the Red Crayola, Bubble Puppy, and the Golden Dawn.",2,1,N/A,43706083
"His other labels included Lenox, Silver Fox and House of the Fox.",3,1,N/A,43706083
"He produced recordings for Elderberry Jak, Bettye LaVette and Big Al Downing.",4,1,N/A,43706083
"Rogers died of respiratory failure in Nashville, Tennessee, in 2002, at the age of 74.",5,1,N/A,43706083
==,0,2,== References ==,43706083
References ==,1,2,== References ==,43706083
