sentences,sentenceIndex,paragraphIndex,section,wikiId
"Tom Eaton is a Grammy-nominated American multi-instrumentalist, composer, producer, and engineer.",0,0,N/A,66852118
He is known for co-producing with Grammy Award-winning William Ackerman at Imaginary Road Studio and as the composer and musician of four albums.,1,0,N/A,66852118
"Since 1993, Allmusic credits Eaton 649 times on 147 albums for a many production roles including being an engineer, a producer, mixing, mastering, and for performing piano, keyboards, electric bass, bass, guitar, percussion, accordion, and vocals.",0,1,N/A,66852118
He was an engineer on Laura Sullivan's Grammy Award-winning album Love's River.,1,1,N/A,66852118
"His influences include Tangerine Dream, Patrick O'Hearn, Vangelis, George Winston, and Tim Story.",0,2,N/A,66852118
==,0,3,== Early life ==,66852118
Early life ==,1,3,== Early life ==,66852118
"Eaton was born in 1971 in Newton Junction, NH, United States.",0,4,== Early life ==,66852118
He attended Phillips Andover co-educational university-preparatory school where he encountered their music laboratory in 1987 and started composing music.,1,4,== Early life ==,66852118
"A year later he started to play piano, influenced by George Winston.",2,4,== Early life ==,66852118
==,0,5,== Musical career ==,66852118
Musical career ==,1,5,== Musical career ==,66852118
"In 1993, Eaton opened his first commercial studio, Thomas Eaton Recording in Newburyport, MA In 2009, he received a phone call from William Ackerman to join him as a co-producer at Imaginary Road Studio where they have since co-produced dozens of albums together.",0,6,== Musical career ==,66852118
"In 2014, Ackerman produced and Eaton engineered Laura Sullivan's Grammy Award-winning album Love's River.",1,6,== Musical career ==,66852118
"In 2010, he co-released Winter Loves Company with cellist Kristen Miller.",0,7,== Musical career ==,66852118
"In February 2016, Eaton released his first album, abendromen on riverwide records.",1,7,== Musical career ==,66852118
abendromen garnered Eaton a Zone Music Reporter award as Best New Artist.,2,7,== Musical career ==,66852118
"He was credited on three of the 2016 Zone Music Reporter award-winning albums, not including his own.",3,7,== Musical career ==,66852118
"abendromen was followed up by indesterren, released in September 2016, also on riverwide records.",4,7,== Musical career ==,66852118
"He also released a download only album, Days of Green and Light.",5,7,== Musical career ==,66852118
"At the 2017, Zone Music Reporter Awards, Abendromen was nominated as best ambient album and he won the award for best new artist.",6,7,== Musical career ==,66852118
"In 2018, Eaton began performing with Jeff Oster and guitarist Vin Downes in a group they named Departure and appeared on an Echoes streaming ""living room concert.""",0,8,== Musical career ==,66852118
"One of the songs performed in the streaming concert appears on Echoes album, Victoria Place: Echoes Live 23.",1,8,== Musical career ==,66852118
He also recorded SPICA/ACIPS on Important Records as part of their limited edition Cassauna cassette catalog.,2,8,== Musical career ==,66852118
"In April 2019, Eaton released how it happened on Spotted Peccary Music.",0,9,== Musical career ==,66852118
It was selected by Ambient Music Guide as one of the best of 2019.,1,9,== Musical career ==,66852118
"He also performed in the Zone Music Reporter's 15th Annual Music Concert in New Orleans on May 18, 2019.",2,9,== Musical career ==,66852118
"In April 2020, Eaton and Ackerman received the Best Instrumental Music Producer Award at the 18th Independent Music Awards for their work on FLOW's first self-titled album.",3,9,== Musical career ==,66852118
"In May 2020, Eaton released elements: audio environments on riverwide records.",4,9,== Musical career ==,66852118
Textura selected it as one of their Top 10 Ambient / New Age albums.,5,9,== Musical career ==,66852118
===,0,10,== Musical career == | === Brothers ===,66852118
Brothers ===,1,10,== Musical career == | === Brothers ===,66852118
"In July 2021, Eaton, William Ackerman and Jeff Oster began to record the album Brothers.",0,11,== Musical career == | === Brothers ===,66852118
"Originally, Brothers was conceived by Oster as a collaboration with Ackerman, but based on Eaton's musical contributions (as well as his recording, arranging, mixing and mastering the album), Eaton was made a ""brother"" and given equal billing.",1,11,== Musical career == | === Brothers ===,66852118
"Recording took place at Eaton's studio in Newburyport, MA and Ackerman's Imaginary Road Studios in Vermont.",2,11,== Musical career == | === Brothers ===,66852118
"Eaton performed on piano, keyboard, bass, percussion, and electric guitar, Ackerman performed on acoustic guitar, and Oster performed on flugelhorn and trumpet.",3,11,== Musical career == | === Brothers ===,66852118
The album was nominated for the Grammy Award's Best New Age Album.,4,11,== Musical career == | === Brothers ===,66852118
==,0,12,== Notable collaborations ==,66852118
Notable collaborations ==,1,12,== Notable collaborations ==,66852118
==,0,13,== Discography ==,66852118
Discography ==,1,13,== Discography ==,66852118
Winter Loves Company (2010),0,14,== Discography ==,66852118
abendromen (2016),0,15,== Discography ==,66852118
indesterren (2016),0,16,== Discography ==,66852118
Days of Green and Light (2016),0,17,== Discography ==,66852118
SPICA/ACIPS (2018),0,18,== Discography ==,66852118
how it happened (2019),0,19,== Discography ==,66852118
elements: audio environments (2020),0,20,== Discography ==,66852118
snapshots (2021),0,21,== Discography ==,66852118
Brothers (2021),0,22,== Discography ==,66852118
==,0,23,== References ==,66852118
References ==,1,23,== References ==,66852118
==,0,24,== External links ==,66852118
External links ==,1,24,== External links ==,66852118
Official website,0,25,== External links ==,66852118
