sentences,sentenceIndex,paragraphIndex,section,wikiId
"Marek Sart, full name of Jan Szczerbiński (4 June 1926 in Łódź – 6 November 2010 in Otwock) was a Polish composer and music arranger.",0,0,N/A,32788296
He studied Polish literature at the University of Łódź and composition at the Academy of Music in Warsaw.,1,0,N/A,32788296
==,0,1,== References ==,32788296
References ==,1,1,== References ==,32788296
