sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bruce Spencer is an American drummer, drumming instructor and clinician, singer and session musician, songwriter, record producer, best known for his work with the rock and roll trio, The 77s.",0,0,N/A,5620747
"Spencer has also played the drums for artists including Wynonna Judd, Charlie Peacock, Brent Bourgeois, Larry Tagg, Roger Smith, JGB, Agnes Stone (qwest), Zoppi (MCA), Chris Webster, Jackie Greene, and many others.",1,0,N/A,5620747
==,0,1,== References ==,5620747
References ==,1,1,== References ==,5620747
==,0,2,== External links ==,5620747
External links ==,1,2,== External links ==,5620747
The 77s,0,3,== External links ==,5620747
