sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ayana Taketatsu (竹達 彩奈, Taketatsu Ayana, born June 23, 1989) is a Japanese voice actress and singer.",0,0,N/A,24228823
"She attended Nihon Narration Engi Kenkyujo, a voice actor training school before becoming affiliated with then management company.",1,0,N/A,24228823
She is now affiliated with Link Plan.,2,0,N/A,24228823
"Due to her sharp vocal tones, she often voices tsundere characters (although she has voiced other mysterious or flirtatious characters).",0,1,N/A,24228823
"In 2013, Taketatsu formed a singing unit, Petit Milady, with Aoi Yūki.",1,1,N/A,24228823
==,0,2,== Personal life ==,24228823
Personal life ==,1,2,== Personal life ==,24228823
"On January 3, 2017, Taketatsu announced on her blog that she left the talent agency Assemble Heart for the agency Link Plan on January 1.",0,3,== Personal life ==,24228823
"On June 23, 2019, Taketatsu announced on Twitter that she had married Yuki Kaji on her birthday.",0,4,== Personal life ==,24228823
==,0,5,== Filmography ==,24228823
Filmography ==,1,5,== Filmography ==,24228823
===,0,6,== Filmography == | === Anime series ===,24228823
Anime series =,1,6,== Filmography == | === Anime series ===,24228823
==,2,6,== Filmography == | === Anime series ===,24228823
===,0,7,== Filmography == | === Video games ===,24228823
Video games ===,1,7,== Filmography == | === Video games ===,24228823
====,0,8,== Filmography == | ==== 2011 ====,24228823
2011,1,8,== Filmography == | ==== 2011 ====,24228823
=,2,8,== Filmography == | ==== 2011 ====,24228823
===,3,8,== Filmography == | ==== 2011 ====,24228823
The Legend of Heroes: Ao no Kiseki – Shirley Orlando (non-playable),0,9,== Filmography == | ==== 2011 ====,24228823
====,0,10,== Filmography == | ==== 2012 ====,24228823
2012,1,10,== Filmography == | ==== 2012 ====,24228823
====,2,10,== Filmography == | ==== 2012 ====,24228823
Kingdom Hearts 3D: Dream Drop Distance – Rhyme,0,11,== Filmography == | ==== 2012 ====,24228823
Persona 4 Arena – Labrys,0,12,== Filmography == | ==== 2012 ====,24228823
====,0,13,== Filmography == | ==== 2013 ====,24228823
2013,1,13,== Filmography == | ==== 2013 ====,24228823
