sentences,sentenceIndex,paragraphIndex,section,wikiId
Yekaterina Alexeyevna Sinyavina (died 1784) was a Russian composer and pianist.,0,0,N/A,29715535
A cembalo concerto by Giovanni Paisiello was probably first performed at the court of Catherine II in 1781 with Sinyavina as soloist.,1,0,N/A,29715535
"She served as a lady-in-waiting and composer at the court, married Count Simon Romanovich Vorontsov and died in St. Petersburg.",2,0,N/A,29715535
==,0,1,== References ==,29715535
References ==,1,1,== References ==,29715535
