sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kris Derrig (April 6, 1954 – May 14, 1987) was an American luthier and musician born in Greenfield, Massachusetts.",0,0,N/A,36964866
"As a guitar builder, he is best known for building Slash's recording guitar, used in the Guns N' Roses album Appetite For Destruction, as well as many other highly sought-after Gibson Les Paul 1959 replicas.",1,0,N/A,36964866
Kris died in May 1987 from a form of cancer.,2,0,N/A,36964866
"He didn't live to see the impact his Les Paul replica would have on Guns N' Roses debut album, Appetite For Destruction, and the signature sound of Slash.",3,0,N/A,36964866
==,0,1,== References ==,36964866
References ==,1,1,== References ==,36964866
